location_id,location_name,latitude,longitude,date,no2_valid_pixels,no2_mean,no2_std,no2_min,no2_max,no2_median,co_valid_pixels,co_mean,co_std,co_min,co_max,co_median,so2_valid_pixels,so2_mean,so2_std,so2_min,so2_max,so2_median,aer_ai_340_380_valid_pixels,aer_ai_340_380_mean,aer_ai_340_380_std,aer_ai_340_380_min,aer_ai_340_380_max,aer_ai_340_380_median,s2_valid_pixels,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,ndbi_mean,ndbi_std,ndbi_min,ndbi_max,ndbi_median,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_median,day_of_week,month,day_of_year
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-08,0,,,,,,0.0,,,,,,0.0,,,,,,156,1.0534476041793823,0.3869619369506836,0.2002212554216385,1.7079942226409912,1.1426563262939453,45954,0.020231027156114578,0.002647627145051956,0.006419748067855835,0.030038708820939064,0.020408164709806442,-0.14509980380535126,0.008031198754906654,-0.18020008504390717,-0.10944365710020065,-0.14495019614696503,-0.048340119421482086,0.0027421489357948303,-0.05832144618034363,-0.03594934940338135,-0.048466846346855164,4,3,68
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-09,0,,,,,,11.0,0.0628494918346405,0.0016330447979271412,0.06061383709311485,0.06454502791166306,0.06234161928296089,0.0,,,,,,156,0.629919707775116,0.2695174515247345,0.004064055625349283,1.2852137088775635,0.6181149482727051,0,,,,,,,,,,,,,,,,5,3,69
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-10,0,,,,,,2.0,0.06207212805747986,0.0,0.06207212805747986,0.06207212805747986,0.06207212805747986,0.0,,,,,,156,1.0931148529052734,0.15334263443946838,0.6909657716751099,1.390509843826294,1.130366325378418,0,,,,,,,,,,,,,,,,6,3,70
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-11,59,4.789226659340784e-05,1.0522372576815542e-05,2.6965140932588838e-05,6.758801464457065e-05,4.867993629886769e-05,103.0,0.06687717139720917,0.005232743453234434,0.05794215202331543,0.07751762866973877,0.06533605605363846,137.0,7.069520506775007e-05,0.0004353719123173505,-0.0008045067661441863,0.0012493340764194727,6.335245416266844e-05,156,0.9397488832473755,0.2689725160598755,0.5288196206092834,1.4780523777008057,0.8942590951919556,0,,,,,,,,,,,,,,,,0,3,71
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-15,0,,,,,,112.0,0.06269785016775131,0.0016404801281169057,0.05863875150680542,0.0669240951538086,0.06271117925643921,0.0,,,,,,156,2.5197255611419678,0.27464884519577026,1.5778299570083618,3.0125858783721924,2.570018768310547,0,,,,,,,,,,,,,,,,4,3,75
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-16,0,,,,,,0.0,,,,,,0.0,,,,,,156,2.6929495334625244,0.22165805101394653,1.9461768865585327,3.007742404937744,2.749709129333496,0,,,,,,,,,,,,,,,,5,3,76
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-17,0,,,,,,8.0,0.07690063118934631,0.00774089340120554,0.06699677556753159,0.08391110599040985,0.0812406837940216,0.0,,,,,,156,2.5100414752960205,0.2962949872016907,1.4281452894210815,3.059364080429077,2.4586808681488037,0,,,,,,,,,,,,,,,,6,3,77
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-26,0,,,,,,119.0,0.0560118593275547,0.004462944809347391,0.049118559807538986,0.06537444144487381,0.054126981645822525,32.0,-6.39061036054045e-05,8.461564721073955e-05,-0.00021252849546726793,0.0001159358725999482,-8.332302968483418e-05,156,-0.7379850745201111,0.6356077790260315,-2.046471357345581,0.6675923466682434,-0.8417288064956665,0,,,,,,,,,,,,,,,,1,3,86
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-27,14,8.206389611586928e-05,8.297282874991652e-06,7.063359225867316e-05,9.607789979781955e-05,8.552985673304647e-05,20.0,0.05657511204481125,0.003294677007943392,0.04801094904541969,0.05947636812925339,0.057154711335897446,58.0,-5.59402906219475e-05,0.00015444985183421522,-0.00033809119486249983,0.00019426930521149188,-7.463024667231366e-05,156,0.691511332988739,0.2159295529127121,0.024467455223202705,1.577873945236206,0.6964876055717468,0,,,,,,,,,,,,,,,,2,3,87
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-28,0,,,,,,5.0,0.0775158628821373,0.008000451140105724,0.06390522420406342,0.08562155812978745,0.0762154832482338,0.0,,,,,,156,1.846405029296875,1.1344627141952515,-0.2161325216293335,3.5907583236694336,2.295401096343994,45954,-0.012434564530849457,0.012737053446471691,-0.13209903240203857,0.04407555237412453,-0.010343416593968868,-0.13014204800128937,0.028634941205382347,-0.2836740016937256,-0.01917427033185959,-0.1270236372947693,0.01099727675318718,0.018485600128769875,-0.026900561526417732,0.12350258231163025,0.00649025896564126,3,3,88
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-29,2,6.46839034743607e-05,8.282449925900437e-06,5.6401451729470864e-05,7.296635158127174e-05,6.46839034743607e-05,12.0,0.06292984634637833,0.004482266027480364,0.05661820247769356,0.06893163174390793,0.06348145753145218,2.0,-3.136049781460315e-05,4.289554635761306e-05,-7.425604417221621e-05,1.1535047633515205e-05,-3.136049781460315e-05,156,0.4312921166419983,0.6816336512565613,-1.719545841217041,2.5835893154144287,0.34403902292251587,0,,,,,,,,,,,,,,,,4,3,89
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-08,0,,,,,,0.0,,,,,,0.0,,,,,,156,2.5726985931396484,0.18142110109329224,2.035255193710327,2.8916001319885254,2.5927958488464355,0,,,,,,,,,,,,,,,,0,4,99
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-09,0,,,,,,5.0,0.07515872269868851,0.0012423277366906404,0.07272117584943771,0.07592352479696274,0.07592352479696274,0.0,,,,,,156,1.6424524784088135,0.3617286682128906,0.7001838684082031,2.283771514892578,1.6785460710525513,0,,,,,,,,,,,,,,,,1,4,100
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-10,0,,,,,,8.0,0.06720584630966187,0.0020896352361887693,0.065615214407444,0.07061988860368729,0.0657748281955719,0.0,,,,,,156,-0.30138611793518066,0.3213770091533661,-1.0363430976867676,0.3701034486293793,-0.2085101157426834,0,,,,,,,,,,,,,,,,2,4,101
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-11,0,,,,,,104.0,0.07738666981458664,0.002577062463387847,0.0717700645327568,0.0828947126865387,0.07688240706920624,31.0,1.3321717233338859e-05,7.709400961175561e-05,-0.00014770239067729563,0.00016336498083546758,-1.3383032637648284e-06,156,0.8618138432502747,0.5312976837158203,0.051045674830675125,1.946648120880127,0.8121824860572815,0,,,,,,,,,,,,,,,,3,4,102
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-12,17,4.238362453179434e-05,6.34436446489417e-06,3.466251655481756e-05,5.747253089793958e-05,4.052138319821097e-05,15.0,0.06803829222917557,0.0008617512066848576,0.06717824935913086,0.06926334649324417,0.06743652373552322,27.0,1.4634467333962675e-05,7.108470890671015e-05,-0.00013743179442826658,0.0001053501182468608,2.0445495465537533e-05,156,1.54108726978302,0.36850133538246155,0.49086475372314453,2.0983023643493652,1.615276575088501,45954,0.0057702381163835526,0.01077235396951437,-0.07903394848108292,0.07017537951469421,0.00617956230416894,-0.05964192375540733,0.01880946196615696,-0.17747549712657928,0.06551714241504669,-0.059673700481653214,-0.005003840662539005,0.009182761423289776,-0.030983710661530495,0.053369179368019104,-0.006550215184688568,4,4,103
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-13,10,7.272895163623616e-05,1.495352898928104e-05,5.3222873248159885e-05,0.00010674373334040865,7.456638559233397e-05,14.0,0.061117950826883316,0.0022850583773106337,0.058867860585451126,0.06475380063056946,0.06049668416380882,11.0,-9.376725211041048e-05,0.00011257269216002896,-0.0003127017698716372,8.387574780499563e-05,-0.00010405506327515468,156,0.6273864507675171,0.66907799243927,-0.412626177072525,2.1238741874694824,0.44640856981277466,0,,,,,,,,,,,,,,,,5,4,104
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-14,3,5.92714459344279e-05,9.611427230993286e-06,5.0845363148255274e-05,7.27213773643598e-05,5.4247597290668637e-05,28.0,0.06954924017190933,0.0034749843180179596,0.06441160291433334,0.0767667293548584,0.06805326044559479,6.0,-6.841116260147828e-07,7.372300024144351e-05,-0.00010984289110638201,0.00013117541675455868,-1.3613154806080274e-05,156,1.778735876083374,0.521151602268219,0.03419031202793121,2.884345293045044,1.818690538406372,0,,,,,,,,,,,,,,,,6,4,105
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-15,0,,,,,,12.0,0.06697987765073776,0.001999166328459978,0.06451112031936646,0.06982887536287308,0.06615220010280609,0.0,,,,,,156,2.0625438690185547,0.5394638776779175,0.675676703453064,3.059448719024658,2.118821620941162,0,,,,,,,,,,,,,,,,0,4,106
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-16,155,6.321280670817941e-05,2.7425079679233022e-05,2.6547026209300384e-05,0.00012883804447483271,5.1672857807716355e-05,111.0,0.061990886926651,0.0020000669173896313,0.05834313854575157,0.0660674050450325,0.061687834560871124,156.0,2.7225711164646782e-05,0.00017171347280964255,-0.0004815350694116205,0.0004584142880048603,3.7117424653843045e-05,156,0.08035808056592941,0.16574373841285706,-0.2126806676387787,0.4436420798301697,0.0680929571390152,0,,,,,,,,,,,,,,,,1,4,107
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-17,4,6.38580386294052e-05,9.207476978190243e-06,5.465056165121496e-05,7.306551560759544e-05,6.38580386294052e-05,84.0,0.06528247892856598,0.003391111269593239,0.0598205141723156,0.07041746377944946,0.06605708599090576,31.0,2.2810514565207995e-05,0.00017870377632789314,-0.0002546771429479122,0.0004405762883834541,7.073370943544433e-05,156,1.383189082145691,0.3074032664299011,0.5761881470680237,2.361029863357544,1.4088433980941772,45954,-0.03465452045202255,0.007660135626792908,-0.142156720161438,0.005336186848580837,-0.0332864373922348,-0.12336115539073944,0.02355879172682762,-0.2778971493244171,0.011714579537510872,-0.12376609444618225,0.034819893538951874,0.009978066198527813,0.016020217910408974,0.13396917283535004,0.03254879638552666,2,4,108
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-18,154,9.401537681696936e-05,5.284602229949087e-05,2.5065706722671166e-05,0.0002703613427001983,8.00230263848789e-05,78.0,0.07019650191068649,0.0022144841495901346,0.06295650452375412,0.07380735874176025,0.07026193290948868,156.0,2.8154890969744883e-05,0.000185286597115919,-0.0005385818076319993,0.0006430041394196451,3.9061840652721e-05,156,0.7224501371383667,0.2491762638092041,0.2997458577156067,1.4004454612731934,0.6763217449188232,0,,,,,,,,,,,,,,,,3,4,109
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-19,48,9.414266241947189e-05,2.8926486265845597e-05,3.698440923471935e-05,0.00014450112939812243,9.362061973661184e-05,40.0,0.06690800189971924,0.004275386221706867,0.05681520700454712,0.07636880874633789,0.0666022002696991,54.0,1.828101449063979e-05,0.0001558358926558867,-0.0003262415120843798,0.0003840720746666193,1.21765388030326e-05,156,-0.10138125717639923,0.33764734864234924,-0.6915625333786011,0.9772959351539612,-0.13578779995441437,0,,,,,,,,,,,,,,,,4,4,110
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-20,156,5.18615088367369e-05,1.6300396964652464e-05,1.7343105355394073e-05,9.32304683374241e-05,5.033317211200483e-05,107.0,0.06097377464175224,0.004470106214284897,0.053405892103910446,0.07356417179107666,0.06008821725845337,156.0,5.975356179988012e-05,0.0002040261751972139,-0.00042724283412098885,0.0006698055076412857,5.322956349118613e-05,156,-0.5434684753417969,0.1127970740199089,-0.9932938814163208,-0.25365668535232544,-0.5278478860855103,0,,,,,,,,,,,,,,,,5,4,111
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-26,155,6.0283622588030994e-05,1.627038000151515e-05,3.171333082718775e-05,0.00010868755634874105,5.8531910326564685e-05,75.0,0.05349040403962135,0.0036334344185888767,0.046484190970659256,0.06286010891199112,0.05262194201350212,156.0,8.225601050071418e-05,0.00019159588555339724,-0.0005788170383311808,0.0006234388565644622,8.024685666896403e-05,156,-0.6827720999717712,0.08046209812164307,-1.0316072702407837,-0.5283671021461487,-0.679327130317688,0,,,,,,,,,,,,,,,,4,4,117
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-27,156,5.873960253666155e-05,1.3956123439129442e-05,3.296318755019456e-05,0.00010607166768750176,5.559450073633343e-05,27.0,0.057055942714214325,0.0014756572199985385,0.053565964102745056,0.05957406386733055,0.05641346424818039,156.0,7.767129136482254e-05,0.0002007252915063873,-0.00041602784767746925,0.0005767192924395204,8.932327182264999e-05,156,0.48523321747779846,0.09343414753675461,0.2617424428462982,0.742965579032898,0.4955785572528839,45954,0.2723080515861511,0.1783740073442459,-0.2914506196975708,0.8457396030426025,0.21613657474517822,0.09366988390684128,0.15731213986873627,-0.525473952293396,0.7374351024627686,0.09832388162612915,-0.30718618631362915,0.14153748750686646,-0.74031662940979,0.38240402936935425,-0.2870990037918091,5,4,118
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-28,156,5.8620797062758356e-05,1.248001353815198e-05,3.645320248324424e-05,0.00011256558354943991,5.680102913174778e-05,25.0,0.06094534322619438,0.0015135796274989843,0.05842077359557152,0.06270556896924973,0.06173769757151604,156.0,6.106945511419326e-05,0.000249059172347188,-0.0005340570933185518,0.0007231448544189334,5.8583784266375005e-05,156,1.2755721807479858,0.14886760711669922,0.9450693726539612,1.636765718460083,1.2902854681015015,0,,,,,,,,,,,,,,,,6,4,119
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-29,156,6.57614873489365e-05,1.900726419989951e-05,2.9496175557142124e-05,0.00011853808973683044,6.289422162808478e-05,148.0,0.07678990811109543,0.0033614702988415956,0.06793691217899323,0.08521080017089844,0.07681591808795929,156.0,4.7648671170463786e-05,0.00021371366165112704,-0.00047061670920811594,0.0008766684331931174,5.2492072427412495e-05,156,1.0462826490402222,0.1151396855711937,0.7491538524627686,1.25460946559906,1.0633995532989502,0,,,,,,,,,,,,,,,,0,4,120
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-30,156,7.089038263075054e-05,8.918275852920488e-06,4.622444248525426e-05,9.862078877631575e-05,7.004120561759919e-05,90.0,0.082546666264534,0.0050109317526221275,0.07513350248336792,0.09233516454696655,0.08116759359836578,156.0,7.342438766499981e-05,0.00021208204270806164,-0.00044272339437156916,0.0006466383347287774,7.312820525839925e-05,156,1.1719540357589722,0.16116759181022644,0.7855243682861328,1.604838490486145,1.140944480895996,0,,,,,,,,,,,,,,,,1,4,121
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-01,0,,,,,,0.0,,,,,,0.0,,,,,,156,1.638829231262207,0.3218050003051758,0.4806627035140991,2.2651896476745605,1.6530821323394775,0,,,,,,,,,,,,,,,,2,5,122
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-02,0,,,,,,0.0,,,,,,0.0,,,,,,156,1.1052162647247314,0.3521440923213959,0.2930869162082672,1.6580214500427246,1.1976509094238281,45954,0.007499509025365114,0.04610639065504074,-0.35527268052101135,0.40280991792678833,0.011036589741706848,-0.1794072389602661,0.11197207123041153,-0.6849472522735596,0.3341118097305298,-0.1690191924571991,-0.016889197751879692,0.03088955394923687,-0.24514178931713104,0.1880197823047638,-0.023210350424051285,3,5,123
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-03,0,,,,,,13.0,0.05864395946264267,0.001843040226958692,0.05451743304729462,0.06004732474684715,0.058850012719631195,0.0,,,,,,156,1.138589859008789,0.32155218720436096,0.40477755665779114,1.8371273279190063,1.1584359407424927,0,,,,,,,,,,,,,,,,4,5,124
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-04,126,5.627053906209767e-05,2.030374889727682e-05,2.140541073458735e-05,0.00010853612184291705,5.128169141244143e-05,143.0,0.04979778826236725,0.0022196995560079813,0.04565204679965973,0.054003484547138214,0.050031878054142,148.0,2.174143992306199e-05,0.0001649245823500678,-0.00035795243456959724,0.0005831824382767081,4.637429356080247e-06,156,0.5923752784729004,0.3985600471496582,-0.08524985611438751,1.8145087957382202,0.5496095418930054,0,,,,,,,,,,,,,,,,5,5,125
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-05,11,4.862776040681638e-05,6.627721631957684e-06,3.520916652632877e-05,6.483896140707657e-05,4.8494730435777456e-05,21.0,0.05994099751114845,0.001782678416930139,0.05749927833676338,0.06259101629257202,0.060433197766542435,14.0,-2.8842112442362122e-05,0.00010149809531867504,-0.00023060172679834068,9.195167513098568e-05,-9.02520514500793e-06,156,0.6843371987342834,0.7611023187637329,-1.50197172164917,2.0714666843414307,0.7628505825996399,0,,,,,,,,,,,,,,,,6,5,126
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-06,13,8.94001277629286e-05,1.963344584510196e-05,6.814934749854729e-05,0.00012787000741809607,8.190710650524125e-05,69.0,0.05041588470339775,0.004539210814982653,0.04121873527765274,0.058546032756567,0.05046440288424492,33.0,2.8886215659440495e-05,9.457892883801833e-05,-0.00017181427392642945,0.00022382843599189073,2.306492933712434e-05,156,-1.2565349340438843,0.5960366725921631,-2.37857985496521,0.2800173759460449,-1.352012038230896,0,,,,,,,,,,,,,,,,0,5,127
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-06-24,0,,,,,,0.0,,,,,,0.0,,,,,,156,-1.6633648872375488,0.31626832485198975,-2.5530314445495605,-1.1129496097564697,-1.6471604108810425,0,,,,,,,,,,,,,,,,0,6,176
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-06-25,0,,,,,,0.0,,,,,,0.0,,,,,,149,-0.8894789814949036,0.7386083006858826,-1.9943327903747559,0.20537643134593964,-1.247122049331665,0,,,,,,,,,,,,,,,,1,6,177
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-06-26,0,,,,,,10.0,0.031798623502254486,0.0003903194738086313,0.03104674629867077,0.03210405260324478,0.03202565014362335,0.0,,,,,,156,-0.02090395987033844,0.2866192162036896,-0.8925932049751282,0.8433929681777954,-0.02630683407187462,45954,0.0037408049684017897,0.006513495463877916,-0.018255537375807762,0.04068516567349434,0.0026007737033069134,-0.5118438005447388,0.04083769768476486,-0.5897372961044312,-0.3948524296283722,-0.5122146606445312,0.005665695760399103,0.004952981136739254,-0.021645009517669678,0.02040814235806465,0.006480889394879341,2,6,178
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-03,0,,,,,,0.0,,,,,,0.0,,,,,,156,-0.507197380065918,0.44379353523254395,-1.4056717157363892,0.3719903528690338,-0.49943798780441284,0,,,,,,,,,,,,,,,,2,7,185
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-04,17,5.0120775995310396e-05,2.1171490516280755e-05,2.3954513380886056e-05,0.00010837812442332506,4.060180435772054e-05,16.0,0.02766272984445095,0.0023785883095115423,0.023009395226836205,0.031784966588020325,0.027067674323916435,46.0,-2.1281259250827134e-05,0.00011851234739879146,-0.0003207260451745242,0.00016899484035093337,-4.853243353863945e-07,156,-1.691800594329834,0.3921138048171997,-2.548713207244873,-0.7984172105789185,-1.688868522644043,0,,,,,,,,,,,,,,,,3,7,186
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-05,127,4.542398528428748e-05,1.2873496416432317e-05,1.5907677152426913e-05,0.00010920906061073765,4.5091015635989606e-05,153.0,0.027592340484261513,0.0023576535750180483,0.02184665948152542,0.03148505464196205,0.027706917375326157,148.0,-1.806011459848378e-05,0.00014011944585945457,-0.0003743794222828001,0.0004024019872304052,-2.167306956835091e-05,156,-1.1324703693389893,0.320812463760376,-2.0671725273132324,0.013086700811982155,-1.0869688987731934,0,,,,,,,,,,,,,,,,4,7,187
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-06,31,4.630445982911624e-05,1.2608990800799802e-05,2.7193660571356304e-05,7.039766205707565e-05,4.4158470700494945e-05,123.0,0.02987208403646946,0.0020610261708498,0.026710862293839455,0.03367498889565468,0.029772059991955757,75.0,-3.130308323306963e-05,0.00018522127356845886,-0.0004428366373758763,0.0004011983110103756,2.8314771043369547e-06,156,0.40096649527549744,0.7307273149490356,-0.8427820205688477,2.3773553371429443,0.20263856649398804,45954,-0.021138980984687805,0.1188545823097229,-0.38245055079460144,0.6258559823036194,-0.053672030568122864,-0.009467307478189468,0.11488107591867447,-0.3776581287384033,0.4763682186603546,-0.02523697167634964,0.05287402495741844,0.10933756083250046,-0.5133765935897827,0.3221661448478699,0.08449122309684753,5,7,188
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-07,61,3.936153734684922e-05,9.879602657747455e-06,1.8562090190243907e-05,6.54354298603721e-05,3.9116941479733214e-05,66.0,0.029199907556176186,0.0030877813696861267,0.02332199737429619,0.034955840557813644,0.0295876432210207,100.0,-4.112144961254671e-05,0.00010646951704984531,-0.00027580044115893543,0.00023296740255318582,-3.6294608435127884e-05,156,-0.15654869377613068,0.3948195278644562,-0.999161958694458,0.8025714159011841,-0.1075233444571495,0,,,,,,,,,,,,,,,,6,7,189
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-08,44,4.550012818071991e-05,1.3398134797171224e-05,1.5121031538001262e-05,7.190044561866671e-05,4.407197411637753e-05,116.0,0.029380010440945625,0.0029636919498443604,0.02361314743757248,0.03620307520031929,0.02903181128203869,58.0,-3.550281007846934e-06,8.074256038526073e-05,-0.0002450140309520066,0.00015242108202073723,8.260519280156586e-06,156,-0.78907710313797,0.5953538417816162,-1.771754503250122,1.421099066734314,-0.9581574201583862,0,,,,,,,,,,,,,,,,0,7,190
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-09,16,4.117580101592466e-05,9.519642844679765e-06,3.089599704253487e-05,6.435001705540344e-05,3.699221633723937e-05,132.0,0.03099505789577961,0.0035235402174293995,0.023851469159126282,0.03976426273584366,0.03063659369945526,61.0,-2.9927407013019547e-05,7.691185601288453e-05,-0.0002509473415557295,0.00013428233796730638,-2.251304431410972e-05,156,-1.5467326641082764,0.4289516508579254,-2.5202996730804443,-0.4169827997684479,-1.612978458404541,0,,,,,,,,,,,,,,,,1,7,191
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-10,2,3.423171801841818e-05,0.0,3.423171801841818e-05,3.423171801841818e-05,3.423171801841818e-05,8.0,0.026893606409430504,0.0021549733355641365,0.02483072318136692,0.030115347355604172,0.026099281385540962,9.0,8.864955816534348e-06,9.883709572022781e-05,-0.00013692099309992045,0.00018914442625828087,3.646694676717743e-05,156,-1.2225252389907837,0.4083225727081299,-2.4460575580596924,-0.5086601376533508,-1.114783763885498,0,,,,,,,,,,,,,,,,2,7,192
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-11,106,5.826016058563255e-05,1.6759724530857056e-05,2.9677445127163082e-05,0.00010774612746899948,5.265014624455944e-05,90.0,0.029663223773241043,0.0018530251691117883,0.0267084501683712,0.03457111492753029,0.029279371723532677,20.0,3.5258774005342275e-05,0.00019494982552714646,-0.00020590815984178334,0.000438251590821892,-4.719186472357251e-05,141,-0.5419461727142334,0.6678649187088013,-1.4676668643951416,1.29250168800354,-0.7654997110366821,45954,0.1600198894739151,0.21253187954425812,-0.3864249587059021,0.8438422083854675,0.08890803158283234,0.13266973197460175,0.17415709793567657,-0.46108734607696533,0.7161442637443542,0.14464780688285828,-0.21232320368289948,0.17283616960048676,-0.999994158744812,0.5691928267478943,-0.18206769227981567,3,7,193
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-12,70,3.469434886937961e-05,1.0253403161186725e-05,1.1804676432802808e-05,6.717019277857617e-05,3.4978984331246465e-05,152.0,0.031815674155950546,0.0024230412673205137,0.024944718927145004,0.03668215498328209,0.03198440372943878,109.0,8.75600835570367e-06,0.00011348448606440797,-0.0003514495911076665,0.0002325881359865889,-2.8944646146555897e-06,156,0.12826888263225555,0.5023440718650818,-0.8420794010162354,1.1893653869628906,0.14528688788414001,0,,,,,,,,,,,,,,,,4,7,194
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-13,73,4.4904634705744684e-05,8.941204214352183e-06,2.7488313207868487e-05,7.120751979527995e-05,4.427524982020259e-05,118.0,0.03045009635388851,0.0023622962180525064,0.025744721293449402,0.03561537340283394,0.029992548748850822,88.0,5.651224910252495e-06,9.513107943348587e-05,-0.00022784278553444892,0.0002625158813316375,1.5849611372686923e-05,156,-0.5980958938598633,0.5817288756370544,-1.7642823457717896,1.4635380506515503,-0.7502950429916382,0,,,,,,,,,,,,,,,,5,7,195
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-14,13,5.399232395575382e-05,9.410630809725262e-06,3.705932613229379e-05,7.2144677687902e-05,5.34543432877399e-05,4.0,0.02861681580543518,0.0005283597856760025,0.02831176668405533,0.02953196130692959,0.02831176668405533,25.0,-1.5024712411104701e-05,0.00010333280806662515,-0.00020323887292761356,0.00017613123054616153,-8.88441991264699e-06,156,-1.0970405340194702,0.3445228934288025,-1.632141351699829,-0.10826702415943146,-1.1606166362762451,0,,,,,,,,,,,,,,,,6,7,196
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-15,35,3.2973679481074214e-05,8.761095159570687e-06,1.9477487512631342e-05,5.8988625823985785e-05,3.0285469620139338e-05,141.0,0.028834426775574684,0.0029509917367249727,0.020792216062545776,0.03484809771180153,0.029099727049469948,61.0,2.300764936080668e-05,9.956036228686571e-05,-0.00022134414757601917,0.00025595317129045725,2.1664254745701328e-05,156,-1.6084234714508057,0.9210211038589478,-3.916388750076294,0.40225914120674133,-1.585707187652588,0,,,,,,,,,,,,,,,,0,7,197
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-16,12,4.1405161027796566e-05,2.1476625988725573e-06,3.742812623386271e-05,4.3514130084076896e-05,4.206705489195883e-05,79.0,0.03099759854376316,0.0016907902900129557,0.027932031080126762,0.03372726961970329,0.030478190630674362,67.0,1.2406383575580548e-05,0.00011021605314454064,-0.00020153573132120073,0.00021458235278259963,2.921938539657276e-05,156,-0.9618712067604065,0.36143991351127625,-1.9062973260879517,0.07703583687543869,-0.9894359111785889,45954,-0.029814323410391808,0.009449736215174198,-0.06573508679866791,0.02375212498009205,-0.030564934015274048,-0.4184732437133789,0.03524703159928322,-0.4947811961174011,-0.33822140097618103,-0.42236703634262085,0.07727546244859695,0.005766949150711298,0.04473404213786125,0.09810975193977356,0.07770437002182007,1,7,198
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-07-17,0,,,,,,0.0,,,,,,2.0,-3.3450232876930386e-05,3.7209967558737844e-05,-7.066020043566823e-05,3.7597374102915637e-06,-3.3450232876930386e-05,156,-0.10358134657144547,0.20286925137043,-0.9395101070404053,0.169068843126297,-0.0557352751493454,0,,,,,,,,,,,,,,,,2,7,199
