location_id,location_name,latitude,longitude,date,no2_valid_pixels,no2_mean,no2_std,no2_min,no2_max,no2_median,co_valid_pixels,co_mean,co_std,co_min,co_max,co_median,so2_valid_pixels,so2_mean,so2_std,so2_min,so2_max,so2_median,aer_ai_340_380_valid_pixels,aer_ai_340_380_mean,aer_ai_340_380_std,aer_ai_340_380_min,aer_ai_340_380_max,aer_ai_340_380_median,s2_valid_pixels,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,ndbi_mean,ndbi_std,ndbi_min,ndbi_max,ndbi_median,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_median,day_of_week,month,day_of_year,pm25,pm25_daily_std,pm25_hour_count
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/11/2024,59,4.79E-05,1.05E-05,2.70E-05,6.76E-05,4.87E-05,103,0.066877171,0.005232743,0.057942152,0.077517629,0.065336056,137,7.07E-05,0.000435372,-0.000804507,0.001249334,6.34E-05,156,0.939748883,0.268972516,0.528819621,1.478052378,0.894259095,0,,,,,,,,,,,,,,,,0,3,71,9.1935,2.468820888,20
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/15/2024,0,,,,,,112,0.06269785,0.00164048,0.058638752,0.066924095,0.062711179,0,,,,,,156,2.519725561,0.274648845,1.577829957,3.012585878,2.570018768,0,,,,,,,,,,,,,,,,4,3,75,12.08538462,4.358842766,13
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/16/2024,0,,,,,,0,,,,,,0,,,,,,156,2.692949533,0.221658051,1.946176887,3.007742405,2.749709129,0,,,,,,,,,,,,,,,,5,3,76,8.14,1.94209882,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/17/2024,0,,,,,,8,0.076900631,0.007740893,0.066996776,0.083911106,0.081240684,0,,,,,,156,2.510041475,0.296294987,1.428145289,3.05936408,2.458680868,0,,,,,,,,,,,,,,,,6,3,77,8.924615385,2.417749006,13
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/26/2024,0,,,,,,119,0.056011859,0.004462945,0.04911856,0.065374441,0.054126982,32,-6.39E-05,8.46E-05,-0.000212528,0.000115936,-8.33E-05,156,-0.737985075,0.635607779,-2.046471357,0.667592347,-0.841728806,0,,,,,,,,,,,,,,,,1,3,86,32.00909091,8.569328392,11
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/27/2024,14,8.21E-05,8.30E-06,7.06E-05,9.61E-05,8.55E-05,20,0.056575112,0.003294677,0.048010949,0.059476368,0.057154711,58,-5.59E-05,0.00015445,-0.000338091,0.000194269,-7.46E-05,156,0.691511333,0.215929553,0.024467455,1.577873945,0.696487606,0,,,,,,,,,,,,,,,,2,3,87,34.43125,7.815928726,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/28/2024,0,,,,,,5,0.077515863,0.008000451,0.063905224,0.085621558,0.076215483,0,,,,,,156,1.846405029,1.134462714,-0.216132522,3.590758324,2.295401096,45954,-0.012434565,0.012737053,-0.132099032,0.044075552,-0.010343417,-0.130142048,0.028634941,-0.283674002,-0.01917427,-0.127023637,0.010997277,0.0184856,-0.026900562,0.123502582,0.006490259,3,3,88,31.725,6.637390792,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,3/29/2024,2,6.47E-05,8.28E-06,5.64E-05,7.30E-05,6.47E-05,12,0.062929846,0.004482266,0.056618202,0.068931632,0.063481458,2,-3.14E-05,4.29E-05,-7.43E-05,1.15E-05,-3.14E-05,156,0.431292117,0.681633651,-1.719545841,2.583589315,0.344039023,0,,,,,,,,,,,,,,,,4,3,89,42.682,7.319884334,10
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,4/8/2024,0,,,,,,0,,,,,,0,,,,,,156,2.572698593,0.181421101,2.035255194,2.891600132,2.592795849,0,,,,,,,,,,,,,,,,0,4,99,21.60428571,8.503090582,14
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,4/9/2024,0,,,,,,5,0.075158723,0.001242328,0.072721176,0.075923525,0.075923525,0,,,,,,156,1.642452478,0.361728668,0.700183868,2.283771515,1.678546071,0,,,,,,,,,,,,,,,,1,4,100,41.62958333,18.92507297,24
