location_id,date,fire_count_100km,frp_sum_100km,frp_mean_100km,frp_max_100km
2161292,2026-01-04,2,0.92,0.46,0.46
2161292,2026-01-06,1,1.5,1.5,1.5
2161292,2026-01-07,17,39.56,2.327058823529412,22.03
2161292,2026-01-08,14,40.74999999999999,2.910714285714285,9.4
2161292,2026-01-09,43,100.35,2.333720930232558,13.28
2161292,2026-01-10,14,38.14,2.724285714285714,9.14
2161292,2026-01-11,38,159.84,4.206315789473685,16.78
2161292,2026-01-12,35,137.32999999999998,3.923714285714285,13.52
2161292,2026-01-13,45,235.04,5.223111111111111,23.4
2161292,2026-01-14,14,47.31,3.3792857142857144,8.71
2161292,2026-01-16,2,2.84,1.42,1.77
2161292,2026-01-17,4,18.58,4.645,6.22
2161292,2026-01-18,4,31.78,7.945,15.17
2161292,2026-01-19,5,18.330000000000002,3.6660000000000004,4.45
2161292,2026-01-20,4,18.97,4.7425,5.18
2161292,2026-01-25,1,0.49,0.49,0.49
2161292,2026-01-27,6,5.279999999999999,0.8799999999999999,1.5
2161292,2026-01-28,7,15.980000000000002,2.2828571428571434,4.07
2161292,2026-01-29,6,29.85,4.9750000000000005,7.49
2161292,2026-01-30,2,11.89,5.945,11.35
2161292,2026-01-31,4,16.82,4.205,6.74
2161292,2026-02-02,9,8.120000000000001,0.9022222222222224,1.53
2161292,2026-02-03,4,5.81,1.4525,2.15
2161292,2026-02-04,4,19.74,4.935,12.97
2161292,2026-02-05,2,7.26,3.63,3.63
2161292,2026-02-06,1,3.87,3.87,3.87
2161292,2026-02-10,1,0.59,0.59,0.59
2161292,2026-02-13,4,6.26,1.565,2.0
2161292,2026-02-14,1,0.98,0.98,0.98
2161292,2026-02-15,13,72.46999999999998,5.574615384615384,19.52
2161292,2026-02-16,8,117.24,14.655,56.72
2161292,2026-02-18,1,0.5,0.5,0.5
2161292,2026-02-20,14,48.40999999999999,3.4578571428571423,7.5
2161292,2026-02-21,6,28.849999999999998,4.808333333333333,10.63
2161292,2026-02-26,4,3.5,0.875,1.22
2161292,2026-03-01,8,48.15,6.01875,11.57
2161292,2026-03-02,52,390.60999999999996,7.511730769230768,25.41
2161292,2026-03-04,2,8.49,4.245,6.27
2161292,2026-03-08,1,1.03,1.03,1.03
2161292,2026-03-13,3,39.36,13.12,31.83
2161292,2026-03-14,1,2.23,2.23,2.23
2161292,2026-03-16,14,54.919999999999995,3.9228571428571426,27.54
2161292,2026-03-17,6,19.51,3.251666666666667,5.66
2161292,2026-03-18,6,21.36,3.56,9.48
2161292,2026-03-19,2,8.08,4.04,4.82
2161292,2026-03-21,2,4.01,2.005,2.42
2161292,2026-03-22,5,9.46,1.8920000000000001,2.96
2161292,2026-03-23,1,5.99,5.99,5.99
2161292,2026-03-24,4,24.470000000000002,6.117500000000001,8.66
2161292,2026-03-25,7,19.96,2.8514285714285714,5.99
2161292,2026-03-26,3,4.68,1.5599999999999998,2.02
2161292,2026-03-29,3,8.309999999999999,2.7699999999999996,4.85
2161292,2026-03-30,7,10.809999999999999,1.544285714285714,3.33
2161292,2026-03-31,2,8.85,4.425,5.05
2161292,2026-04-03,6,37.29,6.215,12.99
2161292,2026-04-04,3,6.6,2.1999999999999997,2.91
2161292,2026-04-05,7,10.8,1.542857142857143,2.02
2161292,2026-04-06,8,23.05,2.88125,7.11
2161292,2026-04-07,14,143.62,10.258571428571429,21.69
2161292,2026-04-08,21,218.01999999999998,10.38190476190476,25.0
2161292,2026-04-09,17,49.4,2.9058823529411764,10.62
2161292,2026-04-10,11,36.16,3.287272727272727,11.6
2161292,2026-04-11,12,45.6,3.8000000000000003,12.05
2161292,2026-04-12,23,171.45999999999995,7.45478260869565,20.39
2161292,2026-04-13,8,32.7,4.0875,12.59
2161292,2026-04-14,9,57.720000000000006,6.413333333333334,24.87
2161292,2026-04-15,7,11.0,1.5714285714285714,3.47
2161292,2026-04-16,1,3.8,3.8,3.8
2161292,2026-04-17,3,4.109999999999999,1.3699999999999999,1.69
2161292,2026-04-18,1,1.31,1.31,1.31
2161292,2026-04-20,2,1.92,0.96,1.02
2161292,2026-04-21,9,11.16,1.24,2.13
2161292,2026-04-22,1,9.11,9.11,9.11
2161292,2026-04-24,3,5.24,1.7466666666666668,2.6
2161292,2026-04-25,8,12.09,1.51125,2.87
2161292,2026-04-26,5,4.970000000000001,0.9940000000000001,2.21
2161292,2026-04-27,1,4.03,4.03,4.03
2161292,2026-04-30,4,6.260000000000001,1.5650000000000002,1.82
