location_id,date,aod_mean
7441,2025-04-01,1.3189314570655848
307169,2025-04-01,1.3351805793883114
1285357,2025-04-01,1.3403314983888288
2161290,2025-04-01,1.2369858279580022
2161291,2025-04-01,1.3272802676019748
2161292,2025-04-01,1.320658046362053
2161293,2025-04-01,1.1440330736119437
2161294,2025-04-01,1.3671700194016134
2161295,2025-04-01,1.3775318788535809
2161296,2025-04-01,1.3641472068120242
2161298,2025-04-01,1.3605129996563972
2161299,2025-04-01,1.3593554151902638
2161300,2025-04-01,1.3594379856115109
2161301,2025-04-01,1.306382777156847
2161303,2025-04-01,1.3266219267436024
2161304,2025-04-01,1.3361968578909789
2161306,2025-04-01,1.299467263259012
2161307,2025-04-01,1.3246353395354729
2161308,2025-04-01,1.3403618153667507
2161309,2025-04-01,1.328850949531125
2161313,2025-04-01,1.354241992366781
2161314,2025-04-01,1.3549779106460724
2161315,2025-04-01,1.2904066212268746
2161316,2025-04-01,1.3182412515762925
2161318,2025-04-01,1.3617006610009441
2161320,2025-04-01,1.2197841991341996
2161321,2025-04-01,1.281371368024488
2161322,2025-04-01,1.3321798949969117
4946811,2025-04-01,1.4500856542301632
4946812,2025-04-01,1.3093954876858602
4946813,2025-04-01,1.3364166117336849
6123215,2025-04-01,1.476325261386853
18,2025-03-31,
2539,2025-03-31,
7441,2025-03-31,
307169,2025-03-31,
1285357,2025-03-31,
2161290,2025-03-31,
2161291,2025-03-31,
2161292,2025-03-31,
2161293,2025-03-31,
2161294,2025-03-31,
2161295,2025-03-31,
2161296,2025-03-31,
2161298,2025-03-31,
2161299,2025-03-31,
2161300,2025-03-31,
2161301,2025-03-31,
2161303,2025-03-31,
2161304,2025-03-31,
2161306,2025-03-31,
2161307,2025-03-31,
2161308,2025-03-31,
2161309,2025-03-31,
2161313,2025-03-31,
2161314,2025-03-31,
2161315,2025-03-31,
2161316,2025-03-31,
2161318,2025-03-31,
2161320,2025-03-31,
2161321,2025-03-31,
2161322,2025-03-31,
4946811,2025-03-31,
4946812,2025-03-31,
4946813,2025-03-31,
6123215,2025-03-31,
18,2025-03-27,
2539,2025-03-27,
7441,2025-03-27,
307169,2025-03-27,
1285357,2025-03-27,
2161290,2025-03-27,
2161291,2025-03-27,
2161292,2025-03-27,
2161293,2025-03-27,
2161294,2025-03-27,
2161295,2025-03-27,
2161296,2025-03-27,
2161298,2025-03-27,
2161299,2025-03-27,
2161300,2025-03-27,
2161301,2025-03-27,
2161303,2025-03-27,
2161304,2025-03-27,
2161306,2025-03-27,
2161307,2025-03-27,
2161308,2025-03-27,
2161309,2025-03-27,
2161313,2025-03-27,
2161314,2025-03-27,
2161315,2025-03-27,
2161316,2025-03-27,
2161318,2025-03-27,
2161320,2025-03-27,
2161321,2025-03-27,
2161322,2025-03-27,
4946811,2025-03-27,
4946812,2025-03-27,
4946813,2025-03-27,
6123215,2025-03-27,
18,2025-04-02,1.0147881664642902
2539,2025-04-02,1.066470892180503
7441,2025-04-02,1.065839139078572
307169,2025-04-02,1.0756408242547084
1285357,2025-04-02,1.0149310382875427
2161290,2025-04-02,0.8632524322528594
2161291,2025-04-02,0.9808978072272697
2161292,2025-04-02,1.031076141313115
2161293,2025-04-02,0.7543956536086359
2161294,2025-04-02,1.068332096712294
2161295,2025-04-02,1.1106121342336814
2161296,2025-04-02,1.0513264207807123
2161298,2025-04-02,1.060418684635362
2161299,2025-04-02,1.0425143262885306
2161300,2025-04-02,1.073383814419402
2161301,2025-04-02,1.0651130772304356
2161303,2025-04-02,1.091107719401233
2161304,2025-04-02,1.0652143659861395
2161306,2025-04-02,0.937575246132208
2161307,2025-04-02,0.9843921512460615
2161308,2025-04-02,0.9934315392706871
2161309,2025-04-02,1.1369666839451495
2161313,2025-04-02,1.1418937673717438
2161314,2025-04-02,0.9967647730813168
2161315,2025-04-02,0.9152891375545853
2161316,2025-04-02,1.0594936163016824
2161318,2025-04-02,0.9542554801163919
2161320,2025-04-02,0.9471309777800901
2161321,2025-04-02,0.9790729517396184
2161322,2025-04-02,0.9491874558885804
4946811,2025-04-02,0.9881361861191692
4946812,2025-04-02,1.0144785554576865
4946813,2025-04-02,1.1004554520910248
6123215,2025-04-02,1.074978198427273
18,2025-04-03,1.33492273455162
2539,2025-04-03,1.3478266867554973
7441,2025-04-03,1.3476570372463155
307169,2025-04-03,1.3588388289603843
1285357,2025-04-03,1.3349864164979524
2161290,2025-04-03,1.2485193982767548
2161291,2025-04-03,1.3135083329410102
2161292,2025-04-03,1.3296662349284096
2161293,2025-04-03,1.3046151652288684
2161294,2025-04-03,1.3668960736311848
2161295,2025-04-03,1.3804125653463948
2161296,2025-04-03,1.3595352367950286
2161298,2025-04-03,1.3629015629413426
2161299,2025-04-03,1.3529093563120966
2161300,2025-04-03,1.366776116943646
2161301,2025-04-03,1.3532191429244174
2161303,2025-04-03,1.3632392164249383
2161304,2025-04-03,1.3559155055545091
2161306,2025-04-03,1.287771918259723
2161307,2025-04-03,1.3155822346736978
2161308,2025-04-03,1.3289834957856574
2161309,2025-04-03,1.3820082229866635
2161313,2025-04-03,1.391351891102633
2161314,2025-04-03,1.334273533841664
2161315,2025-04-03,1.280879025423729
2161316,2025-04-03,1.3462425940752603
2161318,2025-04-03,1.327537612389965
2161320,2025-04-03,1.2487870583807683
2161321,2025-04-03,1.3257366140805273
2161322,2025-04-03,1.3325421352279676
4946811,2025-04-03,1.3513102717468088
4946812,2025-04-03,1.3267385260578646
4946813,2025-04-03,1.3699904154107005
6123215,2025-04-03,1.337737133305081
18,2025-04-05,
2539,2025-04-05,
7441,2025-04-05,
307169,2025-04-05,
1285357,2025-04-05,
2161290,2025-04-05,
2161291,2025-04-05,
2161292,2025-04-05,
2161293,2025-04-05,
2161294,2025-04-05,
2161295,2025-04-05,
2161296,2025-04-05,
2161298,2025-04-05,
2161299,2025-04-05,
2161300,2025-04-05,
2161301,2025-04-05,
2161303,2025-04-05,
2161304,2025-04-05,
2161306,2025-04-05,
2161307,2025-04-05,
2161308,2025-04-05,
2161309,2025-04-05,
2161313,2025-04-05,
2161314,2025-04-05,
2161315,2025-04-05,
2161316,2025-04-05,
2161318,2025-04-05,
2161320,2025-04-05,
2161321,2025-04-05,
2161322,2025-04-05,
4946811,2025-04-05,
4946812,2025-04-05,
4946813,2025-04-05,
6123215,2025-04-05,
18,2025-04-04,1.9786517472118959
2539,2025-04-04,1.6685208432022738
7441,2025-04-04,1.670098468786808
307169,2025-04-04,1.641769867549669
1285357,2025-04-04,1.9780541505504317
2161290,2025-04-04,1.562794175808654
2161291,2025-04-04,1.920968210066243
2161292,2025-04-04,1.702141058616489
2161293,2025-04-04,1.3851799132607356
2161294,2025-04-04,1.6463990646921278
2161295,2025-04-04,1.6317956772334297
2161296,2025-04-04,1.6462224080267556
2161298,2025-04-04,1.647219589257504
2161299,2025-04-04,1.647498160073597
2161300,2025-04-04,1.6425426187885384
2161301,2025-04-04,1.6028992412746588
2161303,2025-04-04,1.625669890873016
2161304,2025-04-04,1.647173152445555
2161306,2025-04-04,1.937887764436821
2161307,2025-04-04,1.8171232260726073
2161308,2025-04-04,1.9567575743790382
2161309,2025-04-04,1.569122901766165
2161313,2025-04-04,1.6077538054268694
2161314,2025-04-04,1.990104078389831
2161315,2025-04-04,1.628594000336116
2161316,2025-04-04,1.673470588235294
2161318,2025-04-04,2.0097455284552845
2161320,2025-04-04,1.7738614315057668
2161321,2025-04-04,1.5249577917226953
2161322,2025-04-04,1.8592204814004378
4946811,2025-04-04,1.727863157894737
4946812,2025-04-04,1.6365628312330702
4946813,2025-04-04,1.6180636712576206
6123215,2025-04-04,
18,2025-04-10,
2539,2025-04-10,
7441,2025-04-10,
307169,2025-04-10,
1285357,2025-04-10,
2161290,2025-04-10,
2161291,2025-04-10,
2161292,2025-04-10,
2161293,2025-04-10,
2161294,2025-04-10,
2161295,2025-04-10,
2161296,2025-04-10,
2161298,2025-04-10,
2161299,2025-04-10,
2161300,2025-04-10,
2161301,2025-04-10,
2161303,2025-04-10,
2161304,2025-04-10,
2161306,2025-04-10,
2161307,2025-04-10,
2161308,2025-04-10,
2161309,2025-04-10,
2161313,2025-04-10,
2161314,2025-04-10,
2161315,2025-04-10,
2161316,2025-04-10,
2161318,2025-04-10,
2161320,2025-04-10,
2161321,2025-04-10,
2161322,2025-04-10,
4946811,2025-04-10,
4946812,2025-04-10,
4946813,2025-04-10,
6123215,2025-04-10,
18,2025-04-12,
2539,2025-04-12,
7441,2025-04-12,
307169,2025-04-12,
1285357,2025-04-12,
2161290,2025-04-12,
2161291,2025-04-12,
2161292,2025-04-12,
2161293,2025-04-12,
2161294,2025-04-12,
2161295,2025-04-12,
2161296,2025-04-12,
2161298,2025-04-12,
2161299,2025-04-12,
2161300,2025-04-12,
2161301,2025-04-12,
2161303,2025-04-12,
2161304,2025-04-12,
2161306,2025-04-12,
2161307,2025-04-12,
2161308,2025-04-12,
2161309,2025-04-12,
2161313,2025-04-12,
2161314,2025-04-12,
2161315,2025-04-12,
2161316,2025-04-12,
2161318,2025-04-12,
2161320,2025-04-12,
2161321,2025-04-12,
2161322,2025-04-12,
4946811,2025-04-12,
4946812,2025-04-12,
4946813,2025-04-12,
6123215,2025-04-12,
18,2025-04-14,
2539,2025-04-14,
7441,2025-04-14,
307169,2025-04-14,
1285357,2025-04-14,
2161290,2025-04-14,
2161291,2025-04-14,
2161292,2025-04-14,
2161293,2025-04-14,
2161294,2025-04-14,
2161295,2025-04-14,
2161296,2025-04-14,
2161298,2025-04-14,
2161299,2025-04-14,
2161300,2025-04-14,
2161301,2025-04-14,
2161303,2025-04-14,
2161304,2025-04-14,
2161306,2025-04-14,
2161307,2025-04-14,
2161308,2025-04-14,
2161309,2025-04-14,
2161313,2025-04-14,
2161314,2025-04-14,
2161315,2025-04-14,
2161316,2025-04-14,
2161318,2025-04-14,
2161320,2025-04-14,
2161321,2025-04-14,
2161322,2025-04-14,
4946811,2025-04-14,
4946812,2025-04-14,
4946813,2025-04-14,
6123215,2025-04-14,
18,2025-04-08,
2539,2025-04-08,
7441,2025-04-08,
307169,2025-04-08,
1285357,2025-04-08,
2161290,2025-04-08,
2161291,2025-04-08,
2161292,2025-04-08,
2161293,2025-04-08,
2161294,2025-04-08,
2161295,2025-04-08,
2161296,2025-04-08,
2161298,2025-04-08,
2161299,2025-04-08,
2161300,2025-04-08,
2161301,2025-04-08,
2161303,2025-04-08,
2161304,2025-04-08,
2161306,2025-04-08,
2161307,2025-04-08,
2161308,2025-04-08,
2161309,2025-04-08,
2161313,2025-04-08,
2161314,2025-04-08,
2161315,2025-04-08,
2161316,2025-04-08,
2161318,2025-04-08,
2161320,2025-04-08,
2161321,2025-04-08,
2161322,2025-04-08,
4946811,2025-04-08,
4946812,2025-04-08,
4946813,2025-04-08,
6123215,2025-04-08,
18,2025-04-13,
2539,2025-04-13,
7441,2025-04-13,
307169,2025-04-13,
1285357,2025-04-13,
2161290,2025-04-13,
2161291,2025-04-13,
2161292,2025-04-13,
2161293,2025-04-13,
2161294,2025-04-13,
2161295,2025-04-13,
2161296,2025-04-13,
2161298,2025-04-13,
2161299,2025-04-13,
2161300,2025-04-13,
2161301,2025-04-13,
2161303,2025-04-13,
2161304,2025-04-13,
2161306,2025-04-13,
2161307,2025-04-13,
2161308,2025-04-13,
2161309,2025-04-13,
2161313,2025-04-13,
2161314,2025-04-13,
2161315,2025-04-13,
2161316,2025-04-13,
2161318,2025-04-13,
2161320,2025-04-13,
2161321,2025-04-13,
2161322,2025-04-13,
4946811,2025-04-13,
4946812,2025-04-13,
4946813,2025-04-13,
6123215,2025-04-13,0.2832446043165467
18,2025-04-06,
2539,2025-04-06,
7441,2025-04-06,
307169,2025-04-06,
1285357,2025-04-06,
2161290,2025-04-06,
2161291,2025-04-06,
2161292,2025-04-06,
2161293,2025-04-06,
2161294,2025-04-06,
2161295,2025-04-06,
2161296,2025-04-06,
2161298,2025-04-06,
2161299,2025-04-06,
2161300,2025-04-06,
2161301,2025-04-06,
2161303,2025-04-06,
2161304,2025-04-06,
2161306,2025-04-06,
2161307,2025-04-06,
2161308,2025-04-06,
2161309,2025-04-06,
2161313,2025-04-06,
2161314,2025-04-06,
2161315,2025-04-06,
2161316,2025-04-06,
2161318,2025-04-06,
2161320,2025-04-06,
2161321,2025-04-06,
2161322,2025-04-06,
4946811,2025-04-06,
4946812,2025-04-06,
4946813,2025-04-06,
6123215,2025-04-06,
18,2025-04-11,
2539,2025-04-11,
7441,2025-04-11,
307169,2025-04-11,
1285357,2025-04-11,
2161290,2025-04-11,
2161291,2025-04-11,
2161292,2025-04-11,
2161293,2025-04-11,
2161294,2025-04-11,
2161295,2025-04-11,
2161296,2025-04-11,
2161298,2025-04-11,
2161299,2025-04-11,
2161300,2025-04-11,
2161301,2025-04-11,
2161303,2025-04-11,
2161304,2025-04-11,
2161306,2025-04-11,
2161307,2025-04-11,
2161308,2025-04-11,
2161309,2025-04-11,
2161313,2025-04-11,
2161314,2025-04-11,
2161315,2025-04-11,
2161316,2025-04-11,
2161318,2025-04-11,
2161320,2025-04-11,
2161321,2025-04-11,
2161322,2025-04-11,
4946811,2025-04-11,
4946812,2025-04-11,
4946813,2025-04-11,
6123215,2025-04-11,
18,2025-04-07,
2539,2025-04-07,
7441,2025-04-07,
307169,2025-04-07,
1285357,2025-04-07,
2161290,2025-04-07,
2161291,2025-04-07,
2161292,2025-04-07,
2161293,2025-04-07,
2161294,2025-04-07,
2161295,2025-04-07,
2161296,2025-04-07,
2161298,2025-04-07,
2161299,2025-04-07,
2161300,2025-04-07,
2161301,2025-04-07,
2161303,2025-04-07,
2161304,2025-04-07,
2161306,2025-04-07,
2161307,2025-04-07,
2161308,2025-04-07,
2161309,2025-04-07,
2161313,2025-04-07,
2161314,2025-04-07,
2161315,2025-04-07,
2161316,2025-04-07,
2161318,2025-04-07,
2161320,2025-04-07,
2161321,2025-04-07,
2161322,2025-04-07,
4946811,2025-04-07,
4946812,2025-04-07,
4946813,2025-04-07,
6123215,2025-04-07,
18,2025-04-09,
2539,2025-04-09,
7441,2025-04-09,
307169,2025-04-09,
1285357,2025-04-09,
2161290,2025-04-09,
2161291,2025-04-09,
2161292,2025-04-09,
2161293,2025-04-09,
2161294,2025-04-09,
2161295,2025-04-09,
2161296,2025-04-09,
2161298,2025-04-09,
2161299,2025-04-09,
2161300,2025-04-09,
2161301,2025-04-09,
2161303,2025-04-09,
2161304,2025-04-09,
2161306,2025-04-09,
2161307,2025-04-09,
2161308,2025-04-09,
2161309,2025-04-09,
2161313,2025-04-09,
2161314,2025-04-09,
2161315,2025-04-09,
2161316,2025-04-09,
2161318,2025-04-09,
2161320,2025-04-09,
2161321,2025-04-09,
2161322,2025-04-09,
4946811,2025-04-09,
4946812,2025-04-09,
4946813,2025-04-09,
6123215,2025-04-09,
18,2025-04-15,
2539,2025-04-15,
7441,2025-04-15,
307169,2025-04-15,
1285357,2025-04-15,
2161290,2025-04-15,
2161291,2025-04-15,
2161292,2025-04-15,
2161293,2025-04-15,
2161294,2025-04-15,
2161295,2025-04-15,
2161296,2025-04-15,
2161298,2025-04-15,
2161299,2025-04-15,
2161300,2025-04-15,
2161301,2025-04-15,
2161303,2025-04-15,
2161304,2025-04-15,
2161306,2025-04-15,
2161307,2025-04-15,
2161308,2025-04-15,
2161309,2025-04-15,
2161313,2025-04-15,
2161314,2025-04-15,
2161315,2025-04-15,
2161316,2025-04-15,
2161318,2025-04-15,
2161320,2025-04-15,
2161321,2025-04-15,
2161322,2025-04-15,
4946811,2025-04-15,
4946812,2025-04-15,
4946813,2025-04-15,
6123215,2025-04-15,
18,2025-04-17,
2539,2025-04-17,
7441,2025-04-17,
307169,2025-04-17,
1285357,2025-04-17,
2161290,2025-04-17,
2161291,2025-04-17,
2161292,2025-04-17,
2161293,2025-04-17,
2161294,2025-04-17,
2161295,2025-04-17,
2161296,2025-04-17,
2161298,2025-04-17,
2161299,2025-04-17,
2161300,2025-04-17,
2161301,2025-04-17,
2161303,2025-04-17,
2161304,2025-04-17,
2161306,2025-04-17,
2161307,2025-04-17,
2161308,2025-04-17,
2161309,2025-04-17,
2161313,2025-04-17,
2161314,2025-04-17,
2161315,2025-04-17,
2161316,2025-04-17,
2161318,2025-04-17,
2161320,2025-04-17,
2161321,2025-04-17,
2161322,2025-04-17,
4946811,2025-04-17,
4946812,2025-04-17,
4946813,2025-04-17,
6123215,2025-04-17,
18,2025-04-18,
2539,2025-04-18,
7441,2025-04-18,
307169,2025-04-18,
1285357,2025-04-18,
2161290,2025-04-18,
2161291,2025-04-18,
2161292,2025-04-18,
2161293,2025-04-18,
2161294,2025-04-18,
2161295,2025-04-18,
2161296,2025-04-18,
2161298,2025-04-18,
2161299,2025-04-18,
2161300,2025-04-18,
2161301,2025-04-18,
2161303,2025-04-18,
2161304,2025-04-18,
2161306,2025-04-18,
2161307,2025-04-18,
2161308,2025-04-18,
2161309,2025-04-18,
2161313,2025-04-18,
2161314,2025-04-18,
2161315,2025-04-18,
2161316,2025-04-18,
2161318,2025-04-18,
2161320,2025-04-18,
2161321,2025-04-18,
2161322,2025-04-18,
4946811,2025-04-18,
4946812,2025-04-18,
4946813,2025-04-18,
6123215,2025-04-18,
18,2025-04-19,0.6075805967348471
2539,2025-04-19,0.40428611898017
7441,2025-04-19,0.41086849315068497
307169,2025-04-19,
1285357,2025-04-19,0.6071414809217982
2161290,2025-04-19,0.26523358686949566
2161291,2025-04-19,0.5695504206271167
2161292,2025-04-19,0.4005136186770428
2161293,2025-04-19,0.19654543407273953
2161294,2025-04-19,
2161295,2025-04-19,
2161296,2025-04-19,
2161298,2025-04-19,
2161299,2025-04-19,
2161300,2025-04-19,
2161301,2025-04-19,0.2655788253477589
2161303,2025-04-19,0.3273270440251572
2161304,2025-04-19,0.594
2161306,2025-04-19,0.6023020336245503
2161307,2025-04-19,0.5189684527584021
2161308,2025-04-19,0.5874504825367647
2161309,2025-04-19,0.21365985401459858
2161313,2025-04-19,
2161314,2025-04-19,0.6089483482642777
2161315,2025-04-19,0.3243186042968155
2161316,2025-04-19,0.42780093676814984
2161318,2025-04-19,0.7031391268869851
2161320,2025-04-19,0.8242651785714284
2161321,2025-04-19,0.23539875124166318
2161322,2025-04-19,0.6113579509071504
4946811,2025-04-19,
4946812,2025-04-19,0.26993239346363346
4946813,2025-04-19,0.327
6123215,2025-04-19,
18,2025-04-23,
2539,2025-04-23,
7441,2025-04-23,
307169,2025-04-23,
1285357,2025-04-23,
2161290,2025-04-23,
2161291,2025-04-23,
2161292,2025-04-23,
2161293,2025-04-23,
2161294,2025-04-23,
2161295,2025-04-23,
2161296,2025-04-23,
2161298,2025-04-23,
2161299,2025-04-23,
2161300,2025-04-23,
2161301,2025-04-23,
2161303,2025-04-23,
2161304,2025-04-23,
2161306,2025-04-23,
2161307,2025-04-23,
2161308,2025-04-23,
2161309,2025-04-23,
2161313,2025-04-23,
2161314,2025-04-23,
2161315,2025-04-23,
2161316,2025-04-23,
2161318,2025-04-23,
2161320,2025-04-23,
2161321,2025-04-23,
2161322,2025-04-23,
4946811,2025-04-23,
4946812,2025-04-23,
4946813,2025-04-23,
6123215,2025-04-23,
18,2025-04-22,
2539,2025-04-22,
7441,2025-04-22,
307169,2025-04-22,
1285357,2025-04-22,
2161290,2025-04-22,
2161291,2025-04-22,
2161292,2025-04-22,
2161293,2025-04-22,
2161294,2025-04-22,
2161295,2025-04-22,
2161296,2025-04-22,
2161298,2025-04-22,
2161299,2025-04-22,
2161300,2025-04-22,
2161301,2025-04-22,
2161303,2025-04-22,
2161304,2025-04-22,
2161306,2025-04-22,
2161307,2025-04-22,
2161308,2025-04-22,
2161309,2025-04-22,
2161313,2025-04-22,
2161314,2025-04-22,
2161315,2025-04-22,
2161316,2025-04-22,
2161318,2025-04-22,
2161320,2025-04-22,
2161321,2025-04-22,
2161322,2025-04-22,
4946811,2025-04-22,
4946812,2025-04-22,
4946813,2025-04-22,
6123215,2025-04-22,
18,2025-04-16,0.14866853233830843
2539,2025-04-16,0.2339288625416821
7441,2025-04-16,0.23369823139277823
307169,2025-04-16,0.24138696197241957
1285357,2025-04-16,0.14924984410725414
2161290,2025-04-16,0.24417549132947977
2161291,2025-04-16,0.1673437284631289
2161292,2025-04-16,0.2359786944696282
2161293,2025-04-16,0.2623727303871189
2161294,2025-04-16,0.23526817990752424
2161295,2025-04-16,0.2238333961552959
2161296,2025-04-16,0.22553790873158466
2161298,2025-04-16,0.234108553893364
2161299,2025-04-16,0.22462431118314427
2161300,2025-04-16,0.2382273994424532
2161301,2025-04-16,0.251551248164464
2161303,2025-04-16,0.24557385759829975
2161304,2025-04-16,0.24192549335481275
2161306,2025-04-16,0.16298697501329082
2161307,2025-04-16,0.20632915796798887
2161308,2025-04-16,0.13621374764595104
2161309,2025-04-16,0.17346180257510732
2161313,2025-04-16,0.22390609137055842
2161314,2025-04-16,0.1268312431243124
2161315,2025-04-16,0.23945589812332438
2161316,2025-04-16,0.23232645403377108
2161318,2025-04-16,0.1889193408499566
2161320,2025-04-16,0.19138900530013556
2161321,2025-04-16,0.2466937606440626
2161322,2025-04-16,0.04992989543726236
4946811,2025-04-16,0.1754994736842105
4946812,2025-04-16,0.24028824160114368
4946813,2025-04-16,0.24426655251141555
6123215,2025-04-16,0.0976320331377287
18,2025-04-24,
2539,2025-04-24,
7441,2025-04-24,
307169,2025-04-24,
1285357,2025-04-24,
2161290,2025-04-24,
2161291,2025-04-24,
2161292,2025-04-24,
2161293,2025-04-24,
2161294,2025-04-24,
2161295,2025-04-24,
2161296,2025-04-24,
2161298,2025-04-24,
2161299,2025-04-24,
2161300,2025-04-24,
2161301,2025-04-24,
2161303,2025-04-24,
2161304,2025-04-24,
2161306,2025-04-24,
2161307,2025-04-24,
2161308,2025-04-24,
2161309,2025-04-24,
2161313,2025-04-24,
2161314,2025-04-24,
2161315,2025-04-24,
2161316,2025-04-24,
2161318,2025-04-24,
2161320,2025-04-24,
2161321,2025-04-24,
2161322,2025-04-24,
4946811,2025-04-24,
4946812,2025-04-24,
4946813,2025-04-24,
6123215,2025-04-24,
18,2025-04-20,0.33638102409638554
2539,2025-04-20,0.366
7441,2025-04-20,0.366
307169,2025-04-20,0.366
1285357,2025-04-20,0.3368677811550152
2161290,2025-04-20,
2161291,2025-04-20,0.339
2161292,2025-04-20,0.366
2161293,2025-04-20,
2161294,2025-04-20,0.366
2161295,2025-04-20,0.366
2161296,2025-04-20,0.366
2161298,2025-04-20,0.366
2161299,2025-04-20,0.3393818181818182
2161300,2025-04-20,0.366
2161301,2025-04-20,0.366
2161303,2025-04-20,0.366
2161304,2025-04-20,0.366
2161306,2025-04-20,
2161307,2025-04-20,0.339
2161308,2025-04-20,0.31100000000000005
2161309,2025-04-20,
2161313,2025-04-20,0.366
2161314,2025-04-20,0.3277326057298772
2161315,2025-04-20,
2161316,2025-04-20,0.366
2161318,2025-04-20,0.21356265560165977
2161320,2025-04-20,0.18214019337016576
2161321,2025-04-20,
2161322,2025-04-20,0.15644933920704845
4946811,2025-04-20,0.16767741935483868
4946812,2025-04-20,0.366
4946813,2025-04-20,0.366
6123215,2025-04-20,
18,2025-04-21,
2539,2025-04-21,
7441,2025-04-21,
307169,2025-04-21,
1285357,2025-04-21,
2161290,2025-04-21,
2161291,2025-04-21,
2161292,2025-04-21,
2161293,2025-04-21,
2161294,2025-04-21,
2161295,2025-04-21,
2161296,2025-04-21,
2161298,2025-04-21,
2161299,2025-04-21,
2161300,2025-04-21,
2161301,2025-04-21,
2161303,2025-04-21,
2161304,2025-04-21,
2161306,2025-04-21,
2161307,2025-04-21,
2161308,2025-04-21,
2161309,2025-04-21,
2161313,2025-04-21,
2161314,2025-04-21,
2161315,2025-04-21,
2161316,2025-04-21,
2161318,2025-04-21,
2161320,2025-04-21,
2161321,2025-04-21,
2161322,2025-04-21,
4946811,2025-04-21,
4946812,2025-04-21,
4946813,2025-04-21,
6123215,2025-04-21,
18,2025-04-25,
2539,2025-04-25,
7441,2025-04-25,
307169,2025-04-25,
1285357,2025-04-25,
2161290,2025-04-25,
2161291,2025-04-25,
2161292,2025-04-25,
2161293,2025-04-25,
2161294,2025-04-25,
2161295,2025-04-25,
2161296,2025-04-25,
2161298,2025-04-25,
2161299,2025-04-25,
2161300,2025-04-25,
2161301,2025-04-25,
2161303,2025-04-25,
2161304,2025-04-25,
2161306,2025-04-25,
2161307,2025-04-25,
2161308,2025-04-25,
2161309,2025-04-25,
2161313,2025-04-25,
2161314,2025-04-25,
2161315,2025-04-25,
2161316,2025-04-25,
2161318,2025-04-25,
2161320,2025-04-25,
2161321,2025-04-25,
2161322,2025-04-25,
4946811,2025-04-25,
4946812,2025-04-25,
4946813,2025-04-25,
6123215,2025-04-25,
18,2025-04-27,
2539,2025-04-27,
7441,2025-04-27,
307169,2025-04-27,
1285357,2025-04-27,
2161290,2025-04-27,
2161291,2025-04-27,
2161292,2025-04-27,
2161293,2025-04-27,
2161294,2025-04-27,
2161295,2025-04-27,
2161296,2025-04-27,
2161298,2025-04-27,
2161299,2025-04-27,
2161300,2025-04-27,
2161301,2025-04-27,
2161303,2025-04-27,
2161304,2025-04-27,
2161306,2025-04-27,
2161307,2025-04-27,
2161308,2025-04-27,
2161309,2025-04-27,
2161313,2025-04-27,
2161314,2025-04-27,
2161315,2025-04-27,
2161316,2025-04-27,
2161318,2025-04-27,
2161320,2025-04-27,
2161321,2025-04-27,
2161322,2025-04-27,
4946811,2025-04-27,
4946812,2025-04-27,
4946813,2025-04-27,
6123215,2025-04-27,
18,2025-04-26,
2539,2025-04-26,
7441,2025-04-26,
307169,2025-04-26,
1285357,2025-04-26,
2161290,2025-04-26,
2161291,2025-04-26,
2161292,2025-04-26,
2161293,2025-04-26,
2161294,2025-04-26,
2161295,2025-04-26,
2161296,2025-04-26,
2161298,2025-04-26,
2161299,2025-04-26,
2161300,2025-04-26,
2161301,2025-04-26,
2161303,2025-04-26,
2161304,2025-04-26,
2161306,2025-04-26,
2161307,2025-04-26,
2161308,2025-04-26,
2161309,2025-04-26,
2161313,2025-04-26,
2161314,2025-04-26,
2161315,2025-04-26,
2161316,2025-04-26,
2161318,2025-04-26,
2161320,2025-04-26,
2161321,2025-04-26,
2161322,2025-04-26,
4946811,2025-04-26,
4946812,2025-04-26,
4946813,2025-04-26,
6123215,2025-04-26,
18,2025-04-29,
2539,2025-04-29,
7441,2025-04-29,
307169,2025-04-29,
1285357,2025-04-29,
2161290,2025-04-29,
2161291,2025-04-29,
2161292,2025-04-29,
2161293,2025-04-29,0.4340991902834008
2161294,2025-04-29,
2161295,2025-04-29,
2161296,2025-04-29,
2161298,2025-04-29,
2161299,2025-04-29,
2161300,2025-04-29,
2161301,2025-04-29,
2161303,2025-04-29,
2161304,2025-04-29,
2161306,2025-04-29,
2161307,2025-04-29,
2161308,2025-04-29,
2161309,2025-04-29,
2161313,2025-04-29,
2161314,2025-04-29,
2161315,2025-04-29,
2161316,2025-04-29,
2161318,2025-04-29,
2161320,2025-04-29,
2161321,2025-04-29,
2161322,2025-04-29,
4946811,2025-04-29,
4946812,2025-04-29,
4946813,2025-04-29,
6123215,2025-04-29,
18,2025-04-28,
2539,2025-04-28,
7441,2025-04-28,
307169,2025-04-28,
1285357,2025-04-28,
2161290,2025-04-28,
2161291,2025-04-28,
2161292,2025-04-28,
2161293,2025-04-28,
2161294,2025-04-28,
2161295,2025-04-28,
2161296,2025-04-28,
2161298,2025-04-28,
2161299,2025-04-28,
2161300,2025-04-28,
2161301,2025-04-28,
2161303,2025-04-28,
2161304,2025-04-28,
2161306,2025-04-28,
2161307,2025-04-28,
2161308,2025-04-28,
2161309,2025-04-28,
2161313,2025-04-28,
2161314,2025-04-28,
2161315,2025-04-28,
