latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
18.19321,104.70415,306.12,0.39,0.44,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.31,0.99,N
18.19272,104.70791,305.93,0.39,0.44,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.21,0.99,N
18.19174,104.71543,313.13,0.39,0.44,2026-04-16,1824,N,VIIRS,n,2.0NRT,293,1.59,N
18.17975,104.80712,307.43,0.39,0.44,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.6,1.5,N
18.607,101.23597,320.1,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.16,1.46,N
18.60309,101.27121,329.56,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.39,2.92,N
18.60274,101.27436,333.29,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.56,2.92,N
18.68376,100.53015,317.17,0.37,0.58,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.47,3.2,N
18.60668,101.23886,306.02,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.38,1.46,N
18.60635,101.24179,304.13,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.84,1.03,N
18.56094,101.64751,312.44,0.62,0.54,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.62,2.26,N
18.79616,99.38883,309.34,0.44,0.62,2026-04-16,1824,N,VIIRS,n,2.0NRT,290.32,1.52,N
18.695,100.37293,313.14,0.38,0.58,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.62,1.29,N
18.5983,101.26773,302.78,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,290.2,2.39,N
18.55007,101.69909,311.51,0.61,0.54,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.73,3.73,N
18.43061,102.7298,305.45,0.52,0.5,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.61,2.66,N
18.42792,102.71294,313.52,0.52,0.5,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.9,2.39,N
18.1971,104.57869,310.92,0.4,0.44,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.54,3.19,N
18.60736,101.09042,322.54,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.07,2.09,N
18.60705,101.09328,327.44,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.11,3.28,N
18.15776,104.85046,324.26,0.38,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.27,2.38,N
18.60808,101.0839,312.14,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.15,2.32,N
18.6077,101.08739,308.63,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.14,2.09,N
18.586,101.28561,308.39,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.22,1.28,N
18.41841,102.75378,318.67,0.52,0.5,2026-04-16,1824,N,VIIRS,n,2.0NRT,294,2.68,N
18.41131,102.81368,306.49,0.52,0.5,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.26,1.48,N
18.11958,105.14159,306.4,0.55,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.68,2.96,N
18.11564,105.14116,327.49,0.55,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.48,3.51,N
18.11495,105.14632,322.28,0.55,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.63,2.13,N
18.57907,101.30161,309.49,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.02,1.03,N
18.42631,102.64673,309.6,0.53,0.5,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.2,3.05,N
18.15374,104.85003,310.49,0.38,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.08,2.27,N
18.59587,101.09988,320.64,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.46,2.78,N
18.56811,101.35464,325.43,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.1,2.42,N
18.59772,101.08279,305.31,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.34,1.96,N
18.5955,101.10336,305,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,293,1,N
18.5637,101.39472,307.09,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.36,0.71,N
18.3932,102.88797,308.66,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.62,2.55,N
18.22381,104.27119,306.89,0.42,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.01,1.43,N
18.14725,104.86868,306.32,0.57,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.42,2.72,N
18.11169,105.14077,306.38,0.55,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.88,3.51,N
18.11102,105.14589,306.25,0.55,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.59,2.13,N
18.59012,101.10483,328.1,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.01,1.57,N
18.57117,101.27948,306.59,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.86,0.48,N
18.56692,101.31848,305.46,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.67,0.68,N
18.55996,101.38206,303.66,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.55,0.26,N
18.38918,102.88281,308.38,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.81,2.01,N
18.67392,100.25819,307.21,0.38,0.59,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.26,1.9,N
18.59143,101.04404,314.84,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.34,2.42,N
18.59113,101.04688,305.93,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.65,1.25,N
18.59087,101.04923,308.27,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.19,1.25,N
18.59062,101.05156,307,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.56,1.37,N
18.58484,101.10538,311,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.13,1.57,N
18.57965,101.10505,312.98,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.42,2.6,N
18.52244,101.631,306.66,0.62,0.54,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.03,3.66,N
18.40225,102.6916,308.14,0.53,0.5,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.58,4.26,N
18.38168,102.86777,308.62,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.79,1.69,N
18.57461,101.10339,334.06,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.56,2.6,N
18.5272,101.54159,305.62,0.63,0.54,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.08,2.68,N
18.3771,102.86726,309.58,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.74,1.69,N
18.37654,102.87198,306.58,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.47,1.69,N
18.69798,99.85403,305.86,0.41,0.6,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.52,1.95,N
18.58129,100.99096,312.27,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.56,2.08,N
18.54372,101.34245,306.82,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.92,0.84,N
18.36629,102.88034,319.72,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.59,3.58,N
18.19014,104.30391,308.67,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.58,1.71,N
18.12359,104.83105,309.45,0.38,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.92,2.6,N
18.49821,101.6219,318.92,0.62,0.54,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.72,5.01,N
18.49762,101.6273,306.9,0.62,0.54,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.16,5.06,N
18.18655,104.29887,312.58,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.95,1.71,N
18.186,104.3033,316.75,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.35,1.71,N
18.37647,102.87009,312.17,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.26,2.18,N
18.12197,104.83128,311.7,0.38,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.65,2.64,N
18.18861,104.3005,316.5,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.05,3.34,N
18.5778,101.10449,334.7,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.42,2.56,N
18.67274,100.2588,305.99,0.38,0.59,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.63,2.05,N
18.5774,101.108,312.17,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.56,2.56,N
18.36615,102.87846,316.63,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.21,3.21,N
18.18449,104.2998,316.54,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.47,2.16,N
18.18392,104.30407,312.96,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.32,2.16,N
18.18343,104.30784,311.65,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.6,2.09,N
18.17461,104.34284,311.4,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.63,2.99,N
18.17405,104.34708,312.31,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,299.06,3.49,N
18.16843,104.35786,320.72,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,299.29,3.48,N
18.58025,100.99085,312.73,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.88,2.29,N
18.5401,101.34254,314.14,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.65,1.14,N
18.53279,101.40588,304.47,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.95,1.19,N
18.16799,104.36121,313.04,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.05,2.81,N
18.16388,104.36053,331.92,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.94,2.81,N
18.55415,101.17461,313.3,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.72,1.03,N
18.55384,101.17733,311.62,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.8,1.03,N
18.54889,101.22073,310.73,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.86,1.41,N
18.16431,104.35718,319.85,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,299.23,3.48,N
18.13074,104.61211,308.78,0.39,0.44,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.44,2.93,N
18.10948,104.77215,307.23,0.39,0.44,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.8,0.95,N
18.54445,101.21427,318.71,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.65,1.49,N
18.54409,101.21736,313.23,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.3,1.49,N
18.53977,101.25532,317.74,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.18,1.6,N
18.49771,101.62113,308.91,0.62,0.54,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.37,3.36,N
18.49708,101.62657,318.31,0.62,0.54,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.74,3.36,N
18.21432,103.9391,312.87,0.43,0.46,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.84,3.18,N
18.16017,104.35674,310.99,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.57,3.36,N
18.15973,104.36008,313.72,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.62,2.92,N
18.07093,105.02988,316.66,0.56,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.21,3.38,N
18.68801,99.85812,314.11,0.41,0.6,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.6,2.37,N
18.5671,100.96732,313.12,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.47,2.38,N
18.5656,100.98063,315.08,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.17,2.47,N
18.53937,101.21328,308.24,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.96,1.49,N
18.53564,101.24613,310.98,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.41,1.85,N
18.53531,101.24906,316.53,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.46,1.85,N
18.535,101.25179,316.4,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.26,1.6,N
18.5347,101.25439,308.4,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.51,1.6,N
18.49272,101.62065,318.62,0.62,0.54,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.84,3.36,N
18.20954,103.94264,309.71,0.43,0.46,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.25,1.92,N
18.68571,99.82623,354.65,0.41,0.6,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.75,4.52,N
18.09477,104.7905,325.03,0.39,0.44,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.11,2.83,N
18.56268,100.9597,311.65,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.64,2.71,N
18.56222,100.96376,313.8,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.96,2.56,N
18.53533,101.20312,308.39,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.58,1.13,N
18.53429,101.21235,307.28,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.1,1.43,N
18.53394,101.21542,317.02,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.64,1.43,N
18.5336,101.21848,318.37,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.38,2.16,N
18.53255,101.22778,309.62,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.27,1.39,N
18.53218,101.23106,310.71,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.78,1.54,N
18.2053,103.94207,307.77,0.43,0.46,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.83,0.89,N
18.20477,103.94615,306.88,0.43,0.46,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.42,0.89,N
18.67998,99.82679,321.86,0.41,0.6,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.56,4.52,N
18.51925,101.29961,336.7,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.49,2.55,N
18.1334,104.46546,354.39,0.4,0.44,2026-04-16,1824,N,VIIRS,n,2.0NRT,299.4,7.96,N
18.67615,99.86324,308.23,0.41,0.6,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.9,2.8,N
18.52784,101.22353,309.28,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.75,1.39,N
18.51962,101.29635,309.53,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.14,3,N
18.51888,101.30289,315.47,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.24,2.55,N
18.30624,103.10255,308.01,0.49,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.99,2.33,N
18.20105,103.94153,304.7,0.43,0.46,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.33,0.89,N
17.89662,106.2155,307.49,0.48,0.4,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.59,0.93,N
18.51417,101.299,328.36,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.35,3.3,N
18.06825,104.8984,329.06,0.57,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.37,4.93,N
18.65214,99.98406,307.8,0.4,0.6,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.86,2.38,N
18.53757,101.04351,317.91,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.98,1.05,N
18.51797,101.21916,308.8,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.79,1.38,N
18.12504,104.46557,312.33,0.4,0.44,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.97,3.7,N
18.50135,101.32131,327.11,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.35,2.16,N
18.4446,101.82058,344.27,0.6,0.53,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.39,12.63,N
18.54337,100.94343,307.98,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.76,1.11,N
18.50281,101.30837,309.71,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.27,2.13,N
18.31758,102.89677,316.68,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.94,4.08,N
18.51628,101.14121,325.02,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.15,2.53,N
18.52296,101.08086,310.23,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.37,2.54,N
18.51795,101.12615,306.07,0.33,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.02,1.58,N
18.49692,101.31492,315.43,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.31,3.24,N
18.49658,101.31798,312.32,0.32,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.98,2.16,N
18.12738,104.38287,314.5,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.64,2.7,N
18.59295,100.38632,307.69,0.37,0.58,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.15,2.4,N
18.52094,101.05168,306.74,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.11,1.26,N
18.12327,104.38221,309.62,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.46,2.81,N
18.29713,102.9513,341.69,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.66,4.71,N
18.60611,100.20957,306.54,0.38,0.59,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.14,1.21,N
18.30445,102.89046,308.1,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.99,1.81,N
18.30386,102.89536,304.78,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.39,1.81,N
18.29766,102.94692,308.5,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.8,4.71,N
18.06582,104.79327,303.52,0.38,0.44,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.85,0.73,N
18.29255,102.95109,323.03,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.42,3.63,N
18.64121,99.81741,306.44,0.41,0.6,2026-04-16,1824,N,VIIRS,n,2.0NRT,290.3,0.4,N
18.49659,101.17806,300.95,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,290.32,1.07,N
18.28913,102.94111,308.25,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.36,3.1,N
18.28796,102.9509,313.31,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.31,3.63,N
18.05939,104.77993,308.69,0.39,0.44,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.11,1.46,N
18.59092,100.1959,309.68,0.38,0.59,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.96,1.26,N
18.48633,101.17696,304.21,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.24,1.18,N
18.10433,104.39918,309.14,0.41,0.45,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.03,2.09,N
17.99882,105.21037,302.99,0.55,0.42,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.17,1.28,N
18.28867,102.86743,321.07,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.99,5.52,N
18.76697,98.34882,302.32,0.51,0.66,2026-04-16,1824,N,VIIRS,n,2.0NRT,289.28,1.34,N
18.42665,101.67007,314.97,0.61,0.54,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.75,3.66,N
18.40461,101.86622,310.44,0.59,0.53,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.42,2.7,N
18.36705,102.15347,331.33,0.57,0.52,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.54,7.54,N
18.42167,101.6697,307.89,0.61,0.54,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.95,3.25,N
18.28542,102.85564,307.84,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.94,4.11,N
18.28415,102.86642,315.32,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.65,5.07,N
18.26097,103.06129,310.85,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.59,3.49,N
18.36221,102.15328,342.5,0.57,0.52,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.89,7.54,N
18.26073,103.02496,307.55,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.88,1.97,N
18.66692,99.21079,307.22,0.45,0.63,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.73,2.25,N
18.56392,100.24316,309.74,0.38,0.59,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.9,3.13,N
18.56356,100.24664,308.94,0.38,0.59,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.62,1.27,N
18.54615,100.41535,315.34,0.37,0.58,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.27,2.18,N
18.54448,100.43148,303.34,0.37,0.58,2026-04-16,1824,N,VIIRS,n,2.0NRT,290.62,1.47,N
18.47829,101.05864,305.64,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.41,1.43,N
18.39478,101.82115,314.86,0.6,0.53,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.72,4.24,N
18.2541,103.04214,309.73,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.7,3.06,N
18.46117,101.1694,320.93,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.14,1.31,N
18.55812,100.24585,311.1,0.38,0.59,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.27,1.27,N
18.46149,101.1664,304.99,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.38,1.57,N
18.25858,102.96558,308.4,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.11,3.5,N
18.25803,102.97018,309.48,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.89,2.34,N
18.45641,101.1654,308.14,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.9,1.27,N
18.25696,102.94015,319.37,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.97,3.62,N
18.24867,102.97141,319.99,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.07,5.62,N
18.0082,104.92378,316.1,0.57,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.13,2.75,N
18.3703,101.8176,320.8,0.6,0.53,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.69,6.11,N
18.22857,103.06444,322.87,0.49,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.31,6.66,N
18.00725,104.8681,338.86,0.57,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.28,9.25,N
18.24582,102.91692,308.48,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.18,3.36,N
18.23026,103.05005,312.42,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.07,4.57,N
18.22806,103.06879,315.58,0.49,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.22,4.99,N
17.98202,105.03294,316.69,0.56,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.47,3.9,N
18.00645,104.9224,316.83,0.57,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.53,2.57,N
18.00985,104.86746,327.21,0.57,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.77,4.52,N
18.25753,102.96851,309.24,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.88,4.77,N
18.00588,104.86677,330.02,0.57,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.44,4.52,N
17.9835,105.03198,322.11,0.56,0.43,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.32,2.61,N
18.39315,101.82052,315.23,0.6,0.53,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.54,5.17,N
18.25668,102.93855,319.42,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.71,4.84,N
18.24816,102.96984,324.11,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.53,4.08,N
18.47709,101.05882,304.64,0.34,0.56,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.78,1.36,N
18.46429,101.17017,305.81,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.8,0.78,N
18.56317,100.24455,316.99,0.38,0.59,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.74,2.98,N
18.56279,100.24796,307.23,0.38,0.59,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.17,1.58,N
18.54419,100.41644,311.96,0.37,0.58,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.16,1.55,N
18.5424,100.43259,305.63,0.37,0.58,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.27,0.7,N
18.45952,101.16639,308.48,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,292.98,2,N
18.45918,101.16939,314.73,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.95,0.78,N
18.25797,102.85387,308.55,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.43,3.46,N
18.23128,103.06817,313.58,0.49,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.75,4.46,N
18.22741,103.06258,325.62,0.49,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.84,3.31,N
18.22686,103.06693,332.5,0.49,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,298.57,3.31,N
18.66814,99.20967,309.95,0.45,0.63,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.7,2.14,N
18.45444,101.16537,304.41,0.33,0.55,2026-04-16,1824,N,VIIRS,n,2.0NRT,291.6,0.81,N
18.2457,102.91546,311.01,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.43,2.24,N
18.22923,103.04792,316.08,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,294.24,4.07,N
18.22858,103.05316,311.3,0.49,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,295.52,3.22,N
18.37358,101.81774,312.34,0.6,0.53,2026-04-16,1824,N,VIIRS,n,2.0NRT,297.16,4.29,N
18.24901,102.85128,313.38,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,296.6,5.59,N
18.24125,102.91411,310.93,0.51,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.63,2.24,N
18.23595,102.95694,307.15,0.5,0.49,2026-04-16,1824,N,VIIRS,n,2.0NRT,293.37,3.26,N
