datetime_utc,location_id,location_name,latitude,longitude,CO mass µg/m³,NO₂ mass µg/m³,O₃ mass µg/m³,PM2.5 µg/m³,SO₂ mass µg/m³,pm25_was_missing
2025-09-08 13:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2001.6681818181823,84.51454545454544,48.02,53.624545454545455,37.440000000000005,0
2025-09-08 14:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1566.36,72.529,40.375,82.183,34.58399999999999,0
2025-09-08 15:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1356.1888888888889,54.56111111111111,50.11111111111112,104.92333333333336,33.50555555555555,0
2025-09-08 16:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,687.9541666666668,36.76916666666667,78.02416666666666,83.39666666666666,30.80666666666667,0
2025-09-08 17:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,462.1636363636364,27.99636363636364,95.84454545454544,47.73,27.05727272727273,0
2025-09-08 18:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,357.2399999999999,17.409,87.474,30.097,24.443,0
2025-09-08 19:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,302.9045454545455,10.57909090909091,66.90636363636365,23.733636363636364,23.84181818181818,0
2025-09-08 20:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,289.37272727272733,11.51909090909091,60.41999999999999,30.72272727272728,23.485454545454544,0
2025-09-08 21:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,373.07916666666665,13.709166666666668,66.55666666666667,34.017500000000005,23.644166666666667,0
2025-09-08 22:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,699.4909090909091,17.19363636363637,74.12272727272729,34.74727272727272,24.10454545454546,0
2025-09-08 23:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1028.418181818182,20.56090909090909,101.76,41.37818181818182,24.82,0
2025-09-09 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1506.6291666666666,42.27,107.40749999999998,45.0025,28.186666666666667,0
2025-09-09 01:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2096.3041666666663,43.395833333333336,85.22363636363637,39.07750000000001,34.14833333333333,0
2025-09-09 02:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1531.4375,55.835,41.355,43.88625,33.995000000000005,0
2025-09-09 03:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1817.115,60.51800000000001,32.18555555555556,43.211,34.113,0
2025-09-09 04:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1329.154166666667,49.225,34.07,34.109166666666674,32.139166666666675,0
2025-09-09 05:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,824.4,37.68636363636364,56.92909090909091,37.053636363636365,26.60545454545455,0
2025-09-09 06:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,921.725,41.125,46.45333333333334,29.265000000000004,24.825,0
2025-09-09 07:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1538.4636363636362,40.31727272727273,43.38818181818182,16.64090909090909,24.962727272727275,0
2025-09-09 08:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1846.572727272727,41.78727272727273,47.32454545454546,16.779999999999998,25.36636363636364,0
2025-09-09 09:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,3580.9875,36.30090909090909,57.16666666666666,21.87833333333333,26.44083333333333,0
2025-09-09 10:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,3451.03,33.577000000000005,52.311,28.639,26.565999999999995,0
2025-09-09 11:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,4306.24090909091,36.13090909090909,39.02181818181818,32.04818181818182,27.08181818181818,0
2025-09-09 12:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,4152.186363636363,28.83272727272727,37.13,34.18272727272727,27.629999999999995,0
2025-09-09 13:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,3717.0863636363633,30.17333333333333,35.455,37.66083333333333,28.165,0
2025-09-09 14:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2427.4,36.49100000000001,36.16199999999999,48.286,28.111,0
2025-09-09 15:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2081.9916666666672,38.88333333333333,34.42125,58.04666666666666,33.01166666666666,0
2025-09-09 16:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1278.965,44.387,36.182,60.85699999999999,39.274,0
2025-09-09 17:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1207.4545454545455,36.43727272727273,61.18727272727272,50.08090909090909,27.62818181818181,0
2025-09-09 18:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,988.135,30.062,66.797,41.747,25.625,0
2025-09-09 19:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,716.7700000000001,34.573,57.85999999999999,30.059999999999995,25.177,0
2025-09-09 20:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,658.8954545454545,31.481818181818188,58.80181818181818,30.00909090909091,24.867272727272724,0
2025-09-09 21:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,587.7666666666667,23.203333333333333,59.955000000000005,32.229166666666664,24.759999999999994,0
2025-09-09 22:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,548.455,18.762,68.9488888888889,36.731,24.603,0
2025-09-09 23:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1005.31,28.200000000000006,91.964,36.169,26.304,0
2025-09-10 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2585.41,14.59375,87.69099999999999,34.05,29.424,0
2025-09-10 01:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2723.827777777778,31.22888888888889,65.07333333333332,39.32222222222222,31.23555555555556,0
2025-09-10 02:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2532.5318181818184,21.395000000000003,37.81090909090909,43.17363636363637,35.201818181818176,0
2025-09-10 03:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1567.3777777777775,36.53444444444444,36.827777777777776,47.94555555555556,35.28222222222222,0
2025-09-10 04:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1728.95,53.07916666666667,36.56916666666666,48.45916666666668,33.40416666666666,0
2025-09-10 05:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1580.1000000000004,64.43833333333333,61.46333333333333,41.21083333333333,27.707500000000007,0
2025-09-10 06:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1677.425,59.184000000000005,66.95400000000001,39.619,26.068,0
2025-09-10 07:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2150.518181818182,69.43909090909091,66.62363636363638,35.97454545454545,25.485454545454544,0
2025-09-10 08:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1158.74,56.437,67.287,43.43666666666667,25.624,0
2025-09-10 09:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1302.1772727272728,58.26181818181818,63.13090909090909,49.647272727272735,25.77,0
2025-09-10 10:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1998.5454545454545,74.94272727272727,83.62181818181817,45.49454545454545,25.93909090909091,0
2025-09-10 11:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2006.8727272727276,76.99454545454545,65.76727272727273,36.09363636363637,27.652727272727272,0
2025-09-10 12:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1565.5272727272727,60.2790909090909,43.76272727272728,35.658181818181816,27.93909090909091,0
2025-09-10 13:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1821.5909090909088,62.107272727272736,34.71111111111111,42.24454545454545,28.844545454545457,0
2025-09-10 14:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1226.190909090909,46.11272727272727,32.55875,41.66454545454545,28.05818181818182,0
2025-09-10 15:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,991.9863636363636,32.91727272727272,32.14272727272728,39.2090909090909,27.46272727272727,0
2025-09-10 16:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,576.3166666666667,23.656666666666663,34.22818181818182,33.67083333333334,26.745833333333334,0
2025-09-10 17:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,456.95909090909095,20.781818181818185,56.62545454545454,24.66272727272727,24.55727272727273,0
2025-09-10 18:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,321.64090909090913,13.672727272727274,57.73272727272727,18.382727272727276,24.43909090909091,0
2025-09-10 19:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,291.975,12.125,63.84272727272728,18.405833333333337,24.389166666666668,0
2025-09-10 20:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,400.75,14.345,63.30999999999999,18.899000000000004,24.576,0
2025-09-10 21:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,511.815,13.761,62.50599999999999,25.984,24.469999999999995,0
2025-09-10 22:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,601.125,13.235,76.06888888888889,34.995,24.656,0
2025-09-10 23:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,603.0333333333333,12.177777777777775,96.4977777777778,29.30222222222222,25.38444444444444,0
2025-09-11 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1403.5791666666669,28.408,86.82833333333333,20.800833333333333,27.355833333333333,0
2025-09-11 01:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,3081.195,15.25,75.831,14.483,30.259,0
2025-09-11 02:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2562.51,20.078,51.88100000000001,21.202000000000005,30.261000000000003,0
2025-09-11 03:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1667.8833333333332,26.278888888888886,33.71222222222222,30.507777777777772,31.55444444444445,0
2025-09-11 04:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1561.78,29.706,36.19555555555556,26.62,31.387,0
2025-09-11 05:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2177.581818181818,27.39818181818182,62.150909090909096,24.92818181818181,28.12818181818182,0
2025-09-11 06:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2031.4208333333331,36.39333333333334,64.3418181818182,25.9625,27.182500000000005,0
2025-09-11 07:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1507.2363636363634,34.66,65.7518181818182,26.774545454545454,27.24727272727273,0
2025-09-11 08:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1013.325,29.30625,58.625000000000014,36.775,25.941250000000004,0
2025-09-11 09:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1634.2272727272723,28.934545454545454,68.0109090909091,33.01636363636364,26.53454545454546,0
2025-09-11 10:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2167.866666666667,28.88888888888889,70.23444444444445,29.39333333333333,27.07333333333333,0
2025-09-11 11:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2088.0636363636363,35.22454545454545,53.3490909090909,29.826363636363634,28.868181818181814,0
2025-09-11 12:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,3207.145,30.436999999999998,31.85,21.24,30.654000000000003,0
2025-09-11 13:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2284.275,29.799166666666668,32.38875,25.6175,30.588333333333328,0
2025-09-11 14:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1978.3055555555552,24.44,34.36333333333333,35.65111111111111,30.421111111111117,0
2025-09-11 15:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1716.4590909090912,23.72090909090909,34.23666666666667,45.440000000000005,30.70272727272727,0
2025-09-11 16:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1335.8333333333333,28.02833333333333,35.97545454545454,50.99666666666666,29.69333333333333,0
2025-09-11 17:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,723.4318181818181,24.524545454545454,56.21727272727273,43.76181818181818,25.05727272727273,0
2025-09-11 18:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,416.3636363636364,19.893636363636368,56.907777777777774,36.79545454545454,24.271818181818183,0
2025-09-11 19:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,256.0636363636364,9.074545454545454,63.25454545454546,34.019090909090906,24.319090909090907,0
2025-09-11 20:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,259.53333333333336,11.946666666666667,60.66,21.636666666666667,24.34,0
2025-09-11 21:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,279.09375,14.9225,58.705,16.490000000000002,24.0725,0
2025-09-11 22:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,479.7550000000001,10.999,76.126,9.444,24.235000000000003,0
2025-09-11 23:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1688.3545454545456,9.1175,91.51363636363637,4.806363636363637,25.69909090909091,0
2025-09-12 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1830.855,3.6675,91.805,8.622,26.384000000000004,0
2025-09-12 01:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,3639.018181818181,57.076,80.57454545454546,22.477272727272727,28.34272727272728,0
2025-09-12 02:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,3024.708333333333,13.63,77.59916666666666,38.255833333333335,30.82916666666667,0
2025-09-12 03:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1971.3083333333332,19.87818181818182,60.82416666666666,39.20750000000001,30.56583333333333,0
2025-09-12 04:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1153.9055555555558,32.81666666666667,35.52111111111111,28.09444444444444,29.22888888888889,0
2025-09-12 05:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1049.2363636363636,32.54090909090908,54.060909090909085,12.357272727272733,26.08090909090909,0
2025-09-12 06:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,861.6124999999998,28.026666666666667,59.39,15.3875,26.004166666666663,0
2025-09-12 07:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,755.7,20.627142857142854,60.307,21.559999999999995,27.118,0
2025-09-12 08:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,743.1050000000001,24.62833333333333,65.346,28.75555555555556,27.038,0
2025-09-12 09:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,794.63,30.20444444444444,61.601,19.969,26.515000000000004,0
2025-09-12 10:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1330.7444444444443,31.37444444444445,68.31444444444445,18.47888888888889,25.793333333333337,0
2025-09-12 11:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1612.16,34.142,67.286,17.393,28.244,0
2025-09-12 12:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1006.5590909090912,33.29363636363635,32.03818181818181,15.245454545454544,28.771818181818176,0
2025-09-12 13:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,904.55,31.415,32.08,24.489,29.606,0
2025-09-12 14:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,760.7888888888889,24.41888888888889,31.84111111111111,24.59555555555556,27.96875,0
2025-09-12 15:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,898.8250000000002,22.034,33.164,21.376,27.432,0
2025-09-12 16:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1082.025,22.308333333333334,34.81818181818182,23.8975,27.1175,0
2025-09-12 17:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,540.2318181818182,18.235454545454544,48.91,26.066363636363636,24.723636363636363,0
2025-09-12 18:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,349.7454545454545,10.86909090909091,62.59636363636364,18.048181818181817,24.223636363636363,0
2025-09-12 19:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,246.9928571428571,10.687142857142858,60.34142857142857,10.582857142857142,24.142857142857142,0
2025-09-12 20:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,291.45454545454544,12.887272727272729,58.41199999999999,10.316363636363636,24.485454545454548,0
2025-09-12 21:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,466.5874999999999,11.185833333333331,58.36666666666666,17.465,24.6275,0
2025-09-12 22:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,892.1458333333331,8.289090909090909,71.31333333333335,24.291666666666668,24.7375,0
2025-09-12 23:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1567.5049999999997,3.385,96.31300000000002,32.21,26.019,0
2025-09-13 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2157.804545454546,1.13,90.53272727272729,33.70363636363636,26.60454545454545,0
2025-09-13 01:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2993.6545454545453,58.3025,80.554,38.21818181818182,32.154545454545456,0
2025-09-13 02:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2325.390909090909,20.662,73.36200000000001,39.448181818181816,33.70181818181818,0
2025-09-13 03:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1104.925,25.2075,33.645833333333336,33.1625,30.675833333333333,0
2025-09-13 04:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1374.9541666666669,33.43416666666666,30.06916666666667,16.843333333333334,29.7375,0
2025-09-13 05:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1624.859090909091,42.59090909090909,46.89909090909091,7.699090909090909,27.05636363636364,0
2025-09-13 06:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1393.465,45.873000000000005,51.962,9.023999999999996,26.644,0
2025-09-13 07:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1046.1136363636365,41.701818181818176,49.466363636363646,19.013636363636365,26.881,0
2025-09-13 08:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1356.3045454545456,43.443636363636365,49.22375,19.85181818181818,26.270909090909093,0
2025-09-13 09:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1469.763636363636,44.86363636363637,48.219,20.973636363636363,26.10454545454545,0
2025-09-13 10:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1654.0045454545457,43.58181818181819,43.74545454545455,17.345454545454547,26.033636363636365,0
2025-09-13 11:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1807.0181818181816,49.25636363636363,31.626363636363635,7.840000000000001,27.7,0
2025-09-13 12:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1455.190909090909,45.35909090909092,30.737272727272725,19.26909090909091,27.270909090909093,0
2025-09-13 13:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,838.9727272727273,42.0609090909091,30.793,30.66636363636364,27.985454545454548,0
2025-09-13 14:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1603.0,36.01090909090909,30.316666666666663,27.963636363636365,28.413636363636364,0
2025-09-13 15:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1426.0454545454545,33.53181818181818,30.467777777777776,34.67545454545455,26.962727272727275,0
2025-09-13 16:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1392.7363636363634,30.199999999999992,33.458000000000006,33.49545454545454,26.79545454545455,0
2025-09-13 17:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1013.3250000000002,25.0825,52.18666666666666,27.184166666666663,24.45333333333333,0
2025-09-13 18:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,668.68,22.109,63.563,34.64,24.131,0
2025-09-13 19:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,420.215,18.594000000000005,63.934000000000005,36.14,24.392,0
2025-09-13 20:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,451.7545454545454,19.895454545454548,60.58363636363637,29.032727272727275,24.19909090909091,0
2025-09-13 21:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,560.0090909090909,20.595454545454544,60.21000000000001,25.978181818181817,24.438181818181818,0
2025-09-13 22:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1079.4227272727271,14.647272727272725,72.46818181818183,25.03454545454546,24.7,0
2025-09-13 23:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1935.05,6.275,97.2690909090909,28.89363636363636,25.91454545454545,0
2025-09-14 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2246.49,28.59777777777778,90.12,30.619,30.366,0
2025-09-14 01:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1720.935,28.274999999999995,76.715,39.38700000000001,35.318,0
2025-09-14 02:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1872.075,33.5725,39.133333333333326,46.20333333333334,35.915,0
2025-09-14 03:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2268.53125,42.81875,32.265,40.92625,33.96125,0
2025-09-14 04:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1632.261111111111,49.15111111111111,32.81888888888889,32.36555555555556,32.75,0
2025-09-14 05:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1213.7,38.4988888888889,59.84444444444445,27.12333333333333,25.995555555555555,0
2025-09-14 06:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1578.1916666666666,41.719166666666666,63.815000000000005,28.921666666666667,25.48,0
2025-09-14 07:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1109.6958333333334,38.47583333333333,65.70916666666666,32.39999999999999,26.265833333333333,0
2025-09-14 08:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1182.2125,53.423333333333325,62.0,24.97083333333333,27.57583333333333,0
2025-09-14 09:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1186.9833333333331,50.11111111111111,61.54222222222224,32.70333333333333,26.404444444444444,0
2025-09-14 10:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1454.15,59.23583333333334,57.34666666666666,33.784166666666664,26.024166666666662,0
2025-09-14 11:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1796.377777777778,57.84111111111112,31.79444444444444,17.085555555555555,28.966666666666665,0
2025-09-14 12:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1802.7388888888888,64.69333333333334,30.489999999999995,14.93,33.156666666666666,0
2025-09-14 13:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1379.7249999999997,49.97666666666667,30.316666666666663,32.26166666666666,29.495833333333337,0
2025-09-14 14:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1284.4818181818182,37.95727272727272,30.50375,40.29454545454546,27.96181818181818,0
2025-09-14 15:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1291.3055555555557,34.28,30.925555555555555,42.20111111111111,27.452222222222225,0
2025-09-14 16:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1269.9958333333332,34.66916666666668,33.04333333333333,37.88666666666666,26.985833333333336,0
2025-09-14 17:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,773.8291666666665,25.819166666666664,50.553333333333335,32.999166666666675,24.344166666666663,0
2025-09-14 18:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,520.975,20.32,59.94499999999999,31.06416666666667,24.1025,0
2025-09-14 19:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,316.7833333333333,15.522222222222224,66.20444444444443,35.96444444444444,23.813333333333336,0
2025-09-14 20:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,367.4409090909091,15.38181818181818,60.63625,31.080909090909092,23.912727272727277,0
2025-09-14 21:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,482.045,15.508999999999997,59.39200000000001,29.605999999999995,24.078,0
2025-09-14 22:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,776.6916666666667,14.726666666666668,71.11833333333334,28.741666666666664,24.27833333333333,0
2025-09-14 23:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1690.02,12.096666666666666,96.864,26.956,25.912,0
2025-09-15 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2293.435,21.05666666666667,91.611,37.525,28.008,0
2025-09-15 01:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2626.63,50.853,81.19500000000002,42.363,32.251999999999995,0
2025-09-15 02:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2335.8,43.015,62.779,46.109,33.38,0
2025-09-15 03:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2075.572727272727,49.32454545454546,33.74818181818182,45.41454545454546,33.94,0
2025-09-15 04:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1374.0,49.71000000000001,30.98333333333333,31.156666666666663,31.17833333333333,0
2025-09-15 05:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,938.9,38.407,51.70700000000001,20.056,26.09500000000001,0
2025-09-15 06:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,789.0090909090909,38.07818181818182,53.31363636363637,19.805454545454545,25.270000000000003,0
2025-09-15 07:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1288.125,40.137,53.56700000000001,13.64,25.493,0
2025-09-15 08:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1358.7333333333331,48.94416666666667,52.40272727272728,19.26583333333333,26.00333333333333,0
2025-09-15 09:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1064.85,32.2,51.031818181818174,25.37454545454545,25.84363636363636,0
